index,word,_score,_pvalue
2636,cân_đối_với,0.6616991188948113,0.4159607305668689
1649,bao_trùm,0.6616991188948113,0.4159607305668689
7323,tinh_thế,0.6616991188948113,0.4159607305668689
1651,bas,0.6616991188948113,0.4159607305668689
6554,siri_eyes_free,0.6616991188948113,0.4159607305668689
8509,vận_tối_đa,0.6616991188948113,0.4159607305668689
17,015,0.6616991188948113,0.4159607305668689
4633,laserlight,0.6616991188948113,0.4159607305668689
727,3v,0.6616991188948113,0.4159607305668689
2394,chỉ_trích,0.6616991188948113,0.4159607305668689
7237,thống_lĩnh,0.6616991188948113,0.4159607305668689
2487,cla250,0.6616991188948113,0.4159607305668689
4616,lan,0.6616991188948113,0.4159607305668689
2488,clari,0.6616991188948113,0.4159607305668689
8811,xịn,0.6616991188948113,0.4159607305668689
2489,clarion,0.6616991188948113,0.4159607305668689
85,1000,0.6616991188948113,0.4159607305668689
5882,nịnh_nọt,0.6616991188948113,0.4159607305668689
8340,việt_lexus,0.6616991188948113,0.4159607305668689
1211,756,0.6616991188948113,0.4159607305668689
8971,điềm,0.6616991188948113,0.4159607305668689
3140,dẻo_dai,0.6616991188948113,0.4159607305668689
8558,vội,0.6616991188948113,0.4159607305668689
2112,cerato_premium,0.6616991188948113,0.4159607305668689
6455,rủng_rỉnh,0.6616991188948113,0.4159607305668689
8731,xung,0.6616991188948113,0.4159607305668689
2648,có_lý,0.6616991188948113,0.4159607305668689
511,248,0.6616991188948113,0.4159607305668689
6631,steptronic,0.6616991188948113,0.4159607305668689
6059,phân_tán,0.6616991188948113,0.4159607305668689
7216,thể_trạng,0.6616991188948113,0.4159607305668689
3947,hình_thể,0.6616991188948113,0.4159607305668689
4609,la_bàn,0.6616991188948113,0.4159607305668689
1055,606,0.6616991188948113,0.4159607305668689
2010,bộc,0.6616991188948113,0.4159607305668689
4003,hạ_tầng,0.6616991188948113,0.4159607305668689
8073,tẩu,0.6616991188948113,0.4159607305668689
1663,beijing_x7,0.6616991188948113,0.4159607305668689
2989,dsg,0.6616991188948113,0.4159607305668689
1531,amplifer,0.6616991188948113,0.4159607305668689
7269,thủy_tinh,0.6616991188948113,0.4159607305668689
1530,ampli,0.6616991188948113,0.4159607305668689
5900,nội_lực,0.6616991188948113,0.4159607305668689
9125,đăng_kí,0.6616991188948113,0.4159607305668689
4573,kỹ_càng,0.6616991188948113,0.4159607305668689
2009,bộ_đàm,0.6616991188948113,0.4159607305668689
8268,va_đập,0.6616991188948113,0.4159607305668689
7260,thụt_lùi,0.6616991188948113,0.4159607305668689
2976,doanh_thu,0.6616991188948113,0.4159607305668689
8341,việt_lựa_chọn,0.6616991188948113,0.4159607305668689
8808,xếp_hàng,0.6616991188948113,0.4159607305668689
5892,nổi_khỏe_khoắn,0.6616991188948113,0.4159607305668689
8485,vướng_víu,0.6616991188948113,0.4159607305668689
9143,đưa_đón,0.6616991188948113,0.4159607305668689
3996,hạ_ghế,0.6616991188948113,0.4159607305668689
6453,rục_rịch,0.6616991188948113,0.4159607305668689
4593,l_kappa,0.6616991188948113,0.4159607305668689
3989,hướng_dẫn,0.6616991188948113,0.4159607305668689
3983,hơp,0.6616991188948113,0.4159607305668689
2030,bừng,0.6616991188948113,0.4159607305668689
1559,anh_quốc,0.6616991188948113,0.4159607305668689
394,1tr,0.6616991188948113,0.4159607305668689
8267,va_li,0.6616991188948113,0.4159607305668689
8040,tạo_hình_vuông_vắn,0.6616991188948113,0.4159607305668689
4278,khuyến,0.6616991188948113,0.4159607305668689
3082,dải_crôm,0.6616991188948113,0.4159607305668689
4179,iw,0.6616991188948113,0.4159607305668689
1625,baga,0.6616991188948113,0.4159607305668689
8564,vớt,0.6616991188948113,0.4159607305668689
4289,khuấy_động,0.6616991188948113,0.4159607305668689
857,475l,0.6616991188948113,0.4159607305668689
2436,chủ_nghĩa,0.6616991188948113,0.4159607305668689
4294,khá_giả,0.6616991188948113,0.4159607305668689
8280,vc,0.6616991188948113,0.4159607305668689
5967,pajero_sport_diesel,0.6616991188948113,0.4159607305668689
1589,atkinson,0.6616991188948113,0.4159607305668689
6287,r14,0.6616991188948113,0.4159607305668689
4304,khái_quát,0.6616991188948113,0.4159607305668689
1099,641,0.6616991188948113,0.4159607305668689
5963,pa,0.6616991188948113,0.4159607305668689
1192,737,0.6616991188948113,0.4159607305668689
7415,touch_panel,0.6616991188948113,0.4159607305668689
1587,ath,0.6616991188948113,0.4159607305668689
8772,xò,0.6616991188948113,0.4159607305668689
4150,incontrol,0.6616991188948113,0.4159607305668689
2623,cánh_cung,0.6616991188948113,0.4159607305668689
4149,inches,0.6616991188948113,0.4159607305668689
6571,sms,0.6616991188948113,0.4159607305668689
7426,toyoa,0.6616991188948113,0.4159607305668689
1596,audi_a7_sportback,0.6616991188948113,0.4159607305668689
8961,đeo,0.6616991188948113,0.4159607305668689
5988,peter_schreyer,0.6616991188948113,0.4159607305668689
4217,khai_phá,0.6616991188948113,0.4159607305668689
1039,597,0.6616991188948113,0.4159607305668689
703,3800,0.6616991188948113,0.4159607305668689
5983,patrol,0.6616991188948113,0.4159607305668689
9049,đánh_bóng,0.6616991188948113,0.4159607305668689
441,209,0.6616991188948113,0.4159607305668689
8757,xài,0.6616991188948113,0.4159607305668689
958,531,0.6616991188948113,0.4159607305668689
7448,toyota_fortuner_với,0.6616991188948113,0.4159607305668689
18,018,0.6616991188948113,0.4159607305668689
8506,vận_hành_tinh_tế,0.6616991188948113,0.4159607305668689
2442,chủ_đích,0.6616991188948113,0.4159607305668689
433,203nm,0.6616991188948113,0.4159607305668689
1618,b4u,0.6616991188948113,0.4159607305668689
8765,xáo_trộn,0.6616991188948113,0.4159607305668689
4257,khoả_lấp,0.6616991188948113,0.4159607305668689
4196,k15b,0.6616991188948113,0.4159607305668689
2441,chủ_ý,0.6616991188948113,0.4159607305668689
1862,bạt,0.6616991188948113,0.4159607305668689
3077,dạo,0.6616991188948113,0.4159607305668689
7431,toyota_atlis,0.6616991188948113,0.4159607305668689
8636,xdrive,0.6616991188948113,0.4159607305668689
5971,panel,0.6616991188948113,0.4159607305668689
6283,qwatt,0.6616991188948113,0.4159607305668689
6006,philippin,0.6616991188948113,0.4159607305668689
7404,to_tát,0.6616991188948113,0.4159607305668689
4433,kinetic,0.6616991188948113,0.4159607305668689
476,227,0.6616991188948113,0.4159607305668689
1868,bản_lề,0.6616991188948113,0.4159607305668689
3039,dân_tộc,0.6616991188948113,0.4159607305668689
6292,r19,0.6616991188948113,0.4159607305668689
5941,opel_karl_rock,0.6616991188948113,0.4159607305668689
8017,tưởng_chừng,0.6616991188948113,0.4159607305668689
4395,khửi,0.6616991188948113,0.4159607305668689
9185,đạo_mạo,0.6616991188948113,0.4159607305668689
851,470nm,0.6616991188948113,0.4159607305668689
401,2004,0.6616991188948113,0.4159607305668689
4400,kia_cerato_premium,0.6616991188948113,0.4159607305668689
475,226nm,0.6616991188948113,0.4159607305668689
8366,việt_thông_qua,0.6616991188948113,0.4159607305668689
7375,tiềm_thức,0.6616991188948113,0.4159607305668689
6276,quản_lý,0.6616991188948113,0.4159607305668689
4087,hổi,0.6616991188948113,0.4159607305668689
1567,app,0.6616991188948113,0.4159607305668689
1869,bản_nhạc,0.6616991188948113,0.4159607305668689
4419,kia_seltos_luxury,0.6616991188948113,0.4159607305668689
1198,742,0.6616991188948113,0.4159607305668689
1564,anthracite_open,0.6616991188948113,0.4159607305668689
716,391,0.6616991188948113,0.4159607305668689
7359,tiếp_giáp,0.6616991188948113,0.4159607305668689
850,470l,0.6616991188948113,0.4159607305668689
6022,phong_trần,0.6616991188948113,0.4159607305668689
4388,khởi_xướng,0.6616991188948113,0.4159607305668689
2467,chữ_ký,0.6616991188948113,0.4159607305668689
4332,khôi_phục,0.6616991188948113,0.4159607305668689
8969,đinh,0.6616991188948113,0.4159607305668689
858,477,0.6616991188948113,0.4159607305668689
3090,dải_sáng,0.6616991188948113,0.4159607305668689
7403,to_nhỏ,0.6616991188948113,0.4159607305668689
8363,việt_sử_dụng,0.6616991188948113,0.4159607305668689
1858,bạn_bè,0.6616991188948113,0.4159607305668689
4350,khả_quan,0.6616991188948113,0.4159607305668689
7396,tiệp,0.6616991188948113,0.4159607305668689
5948,options,0.6616991188948113,0.4159607305668689
6593,song_sinh,0.6616991188948113,0.4159607305668689
3048,dép,0.6616991188948113,0.4159607305668689
3096,dải_viền,0.6616991188948113,0.4159607305668689
4117,hợp_tác,0.6616991188948113,0.4159607305668689
8779,xúc_giác,0.6616991188948113,0.4159607305668689
8021,tượng_trưng,0.6616991188948113,0.4159607305668689
2614,cách_mạng_về,0.6616991188948113,0.4159607305668689
2422,chớp,0.6616991188948113,0.4159607305668689
78,095,0.6616991188948113,0.4159607305668689
1572,apple_watch,0.6616991188948113,0.4159607305668689
7379,tiền_mặt,0.6616991188948113,0.4159607305668689
8050,tản,0.6616991188948113,0.4159607305668689
8350,việt_nam_nhập_khẩu,0.6616991188948113,0.4159607305668689
22,021,0.6616991188948113,0.4159607305668689
9316,đỏm_dáng,0.6616991188948113,0.4159607305668689
4380,khối_lượng,0.6616991188948113,0.4159607305668689
9272,đề_cử,0.6616991188948113,0.4159607305668689
9296,địa_điểm,0.6616991188948113,0.4159607305668689
5838,năm_tuổi,0.6616991188948113,0.4159607305668689
8114,tối_tân,0.6616991188948113,0.4159607305668689
4714,lte,0.6616991188948113,0.4159607305668689
2928,daylight_sang_trọng,0.6616991188948113,0.4159607305668689
99,1030,0.6616991188948113,0.4159607305668689
2909,dakar,0.6616991188948113,0.4159607305668689
3175,dự_báo,0.6616991188948113,0.4159607305668689
7604,truyền_cảm_hứng,0.6616991188948113,0.4159607305668689
4805,lún,0.6616991188948113,0.4159607305668689
6640,sub,0.6616991188948113,0.4159607305668689
4724,luôn_thể_hiện,0.6616991188948113,0.4159607305668689
6072,phòng_tránh,0.6616991188948113,0.4159607305668689
2388,chỉ_dẫn,0.6616991188948113,0.4159607305668689
7139,thư_thái,0.6616991188948113,0.4159607305668689
8718,xoá_bỏ,0.6616991188948113,0.4159607305668689
10,009,0.6616991188948113,0.4159607305668689
2942,di_trượt,0.6616991188948113,0.4159607305668689
7132,thăm,0.6616991188948113,0.4159607305668689
8101,tọa_lạc,0.6616991188948113,0.4159607305668689
9104,đô_thị_giá,0.6616991188948113,0.4159607305668689
7133,thăm_dò,0.6616991188948113,0.4159607305668689
4713,lta,0.6616991188948113,0.4159607305668689
6458,rực_rỡ,0.6616991188948113,0.4159607305668689
7157,thải,0.6616991188948113,0.4159607305668689
4758,láng,0.6616991188948113,0.4159607305668689
7981,tươi_sáng,0.6616991188948113,0.4159607305668689
6314,rally,0.6616991188948113,0.4159607305668689
2174,chiến_trường,0.6616991188948113,0.4159607305668689
7150,thường_niên,0.6616991188948113,0.4159607305668689
1897,bảo_toàn,0.6616991188948113,0.4159607305668689
9175,đại_chiến,0.6616991188948113,0.4159607305668689
3916,hành_trình_tự_động,0.6616991188948113,0.4159607305668689
3917,hành_động,0.6616991188948113,0.4159607305668689
6634,stop_engine,0.6616991188948113,0.4159607305668689
4767,lãng_mạn,0.6616991188948113,0.4159607305668689
3853,hyundai_santafe,0.6616991188948113,0.4159607305668689
2381,chếch,0.6616991188948113,0.4159607305668689
9470,ấp_ủ,0.6616991188948113,0.4159607305668689
9270,đề_cao_giá_trị,0.6616991188948113,0.4159607305668689
9115,đông_á,0.6616991188948113,0.4159607305668689
3863,hài_hóa,0.6616991188948113,0.4159607305668689
7136,thơm,0.6616991188948113,0.4159607305668689
4783,lì,0.6616991188948113,0.4159607305668689
1901,bảo_đảm,0.6616991188948113,0.4159607305668689
3894,hàn_sử_dụng,0.6616991188948113,0.4159607305668689
6086,phút_giây,0.6616991188948113,0.4159607305668689
3150,dịch,0.6616991188948113,0.4159607305668689
3936,hình_dung,0.6616991188948113,0.4159607305668689
2603,cá_biệt,0.6616991188948113,0.4159607305668689
3868,hàn_chỉ,0.6616991188948113,0.4159607305668689
2915,danh_bạ,0.6616991188948113,0.4159607305668689
8117,tối_đa_sự,0.6616991188948113,0.4159607305668689
8116,tối_đa_hóa,0.6616991188948113,0.4159607305668689
1492,advance,0.6616991188948113,0.4159607305668689
3858,hyunsai,0.6616991188948113,0.4159607305668689
4671,liên_hệ_số,0.6616991188948113,0.4159607305668689
5842,năng_nổ,0.6616991188948113,0.4159607305668689
5844,nơ,0.6616991188948113,0.4159607305668689
7159,thảm_hại,0.6616991188948113,0.4159607305668689
1899,bảo_tồn,0.6616991188948113,0.4159607305668689
4795,lót,0.6616991188948113,0.4159607305668689
2501,coi_trọng,0.6616991188948113,0.4159607305668689
8376,việt_đối_với,0.6616991188948113,0.4159607305668689
7589,trung_cao_cấp,0.6616991188948113,0.4159607305668689
1028,588,0.6616991188948113,0.4159607305668689
8330,việt_còn,0.6616991188948113,0.4159607305668689
916,500ml,0.6616991188948113,0.4159607305668689
6254,quá_đỗi,0.6616991188948113,0.4159607305668689
7619,trào_lưu,0.6616991188948113,0.4159607305668689
8948,đao,0.6616991188948113,0.4159607305668689
2924,das,0.6616991188948113,0.4159607305668689
84,100,0.6597649159433229,0.4166429490497561
7283,thử_thách,0.6542687743672913,0.4185906031613055
1106,649,0.6542687743672913,0.4185906031613055
9176,đại_chúng,0.6542687743672913,0.4185906031613055
4138,icnh,0.6542687743672913,0.4185906031613055
154,130,0.6542687743672913,0.4185906031613055
9305,định_kiến,0.6542687743672913,0.4185906031613055
182,142,0.6542687743672913,0.4185906031613055
9469,ấn_độ,0.6542687743672913,0.4185906031613055
3026,dày_đặc,0.6542687743672913,0.4185906031613055
272,169,0.6542687743672913,0.4185906031613055
4742,làm_nên,0.6542687743672913,0.4185906031613055
3492,giấu,0.6542687743672913,0.4185906031613055
3599,gương_cầu,0.6542687743672913,0.4185906031613055
775,430,0.6542687743672913,0.4185906031613055
4820,lăng_mạ,0.6542687743672913,0.4185906031613055
7922,tín_đồ,0.6542687743672913,0.4185906031613055
4839,lưỡi,0.6542687743672913,0.4185906031613055
1792,báo_động,0.6542687743672913,0.4185906031613055
2802,cần_số,0.6542687743672913,0.4185906031613055
3732,hiện_hữu,0.6542687743672913,0.4185906031613055
4851,lạ_lẫm,0.6542687743672913,0.4185906031613055
3049,dính,0.6542687743672913,0.4185906031613055
2233,chuẩn_bị,0.6542687743672913,0.4185906031613055
3007,duyên_dáng,0.6542687743672913,0.4185906031613055
7788,tsc,0.6542687743672913,0.4185906031613055
3683,hcm,0.6542687743672913,0.4185906031613055
5773,niềm,0.6542687743672913,0.4185906031613055
1384,934,0.6542687743672913,0.4185906031613055
5250,mất_giá,0.6542687743672913,0.4185906031613055
397,2000,0.6542687743672913,0.4185906031613055
5282,mặt_đất,0.6542687743672913,0.4185906031613055
5649,nhạy_bén,0.6542687743672913,0.4185906031613055
4582,l_deluxe,0.6542687743672913,0.4185906031613055
6768,sắp_xếp,0.6502295123338196,0.42003063486407854
9204,đầm,0.6497775729828075,0.42019221422871167
5417,nghiệm,0.6483761592866012,0.4206938438884166
236,155,0.6468803841002971,0.42123023665416615
6874,tang,0.6468803841002971,0.42123023665416615
5824,nóng,0.6468803841002971,0.42123023665416615
5299,mỏi,0.6468803841002971,0.42123023665416615
8736,xuyên,0.6468803841002971,0.42123023665416615
4325,khó_lòng,0.6468803841002971,0.42123023665416615
7093,thích_hợp,0.6461797908529194,0.42148182437629644
2350,chậm,0.6395339480938287,0.4238796116967226
1900,bảo_vệ,0.6395339480938287,0.4238796116967226
8111,tối_giản,0.6322294663478865,0.4265387084593927
9443,ưu,0.6322294663478865,0.4265387084593927
1907,bất_cứ,0.6322294663478865,0.4265387084593927
2055,camaro,0.6251697299582863,0.4291326443017779
5676,nhận_diện,0.6249669388624701,0.4292075066312183
3929,hè,0.6248372170152229,0.42925540507954707
6495,sau_cùng,0.6248372170152229,0.42925540507954707
6931,thang,0.6248372170152229,0.42925540507954707
8527,vắt,0.6248372170152229,0.42925540507954707
6048,phân_chia,0.6248372170152229,0.42925540507954707
8874,áp_dụng,0.6231789360208487,0.42986842078282805
2769,cảm_thấy,0.6174203497930664,0.4320075184883152
3604,gạo_cội,0.6135466326176922,0.43345555680804404
8256,v_nhập_khẩu,0.6135466326176922,0.43345555680804404
7101,thói_quen,0.6135466326176922,0.43345555680804404
6343,revv,0.6135466326176922,0.43345555680804404
1646,bao_nhiêu,0.6135466326176922,0.43345555680804404
5828,nóng_nực,0.6135466326176922,0.43345555680804404
4646,lengender,0.6135466326176922,0.43345555680804404
6575,so_găng,0.6135466326176922,0.43345555680804404
4330,khói,0.6135466326176922,0.43345555680804404
7982,tươi_trẻ,0.6135466326176922,0.43345555680804404
9147,đương_nhiên,0.6135466326176922,0.43345555680804404
5262,mắc,0.6135466326176922,0.43345555680804404
7027,thuần_chất,0.6135466326176922,0.43345555680804404
866,485,0.6135466326176922,0.43345555680804404
3544,grand_i10,0.6135466326176922,0.43345555680804404
31,033,0.6135466326176922,0.43345555680804404
1691,biết_đâu,0.6135466326176922,0.43345555680804404
2612,cách_biệt,0.6135466326176922,0.43345555680804404
1418,973,0.6135466326176922,0.43345555680804404
6915,tfsi,0.6135466326176922,0.43345555680804404
630,322,0.6135466326176922,0.43345555680804404
1373,92,0.6135466326176922,0.43345555680804404
1264,813,0.6135466326176922,0.43345555680804404
5973,panoramic,0.6135466326176922,0.43345555680804404
7683,trướng,0.6135466326176922,0.43345555680804404
7829,tuyền,0.6135466326176922,0.43345555680804404
554,2700mm,0.6135466326176922,0.43345555680804404
2620,cán,0.6135466326176922,0.43345555680804404
6783,số_ít,0.6135466326176922,0.43345555680804404
3231,epa,0.6135466326176922,0.43345555680804404
4846,lượn,0.6135466326176922,0.43345555680804404
5079,miền,0.6135466326176922,0.43345555680804404
6649,sunroof,0.6135466326176922,0.43345555680804404
1382,932,0.6135466326176922,0.43345555680804404
3672,hao,0.6135466326176922,0.43345555680804404
2243,chào,0.6135466326176922,0.43345555680804404
4665,linh_động,0.6135466326176922,0.43345555680804404
6873,tan_tầm,0.6135466326176922,0.43345555680804404
8922,ăn_tiền,0.6135466326176922,0.43345555680804404
6104,phản_ánh,0.6135466326176922,0.43345555680804404
2351,chậm_chạp,0.6135466326176922,0.43345555680804404
8994,điển_hình_như,0.6135466326176922,0.43345555680804404
4668,liên,0.6135466326176922,0.43345555680804404
976,545,0.6135466326176922,0.43345555680804404
9168,đường_được,0.6135466326176922,0.43345555680804404
5396,ngang_hàng,0.6135466326176922,0.43345555680804404
7160,thấm,0.6135466326176922,0.43345555680804404
2705,căn_cứ,0.6135466326176922,0.43345555680804404
577,285,0.6135466326176922,0.43345555680804404
1126,669,0.6135466326176922,0.43345555680804404
9288,để_ý,0.6135466326176922,0.43345555680804404
2461,chừng,0.6135466326176922,0.43345555680804404
8450,vòng_cung,0.6135466326176922,0.43345555680804404
3719,hiền_hoà,0.6135466326176922,0.43345555680804404
1431,990,0.6135466326176922,0.43345555680804404
1217,763,0.6135466326176922,0.43345555680804404
2289,chính_yếu,0.6135466326176922,0.43345555680804404
319,181,0.6135466326176922,0.43345555680804404
4549,kề,0.6135466326176922,0.43345555680804404
244,158,0.6135466326176922,0.43345555680804404
7277,thừa_kế,0.6135466326176922,0.43345555680804404
8430,vách,0.6135466326176922,0.43345555680804404
3327,ford_transit,0.6135466326176922,0.43345555680804404
1383,933,0.6135466326176922,0.43345555680804404
4219,khai_thác,0.6135466326176922,0.43345555680804404
921,502,0.6135466326176922,0.43345555680804404
1239,790,0.6135466326176922,0.43345555680804404
5192,mê_hoặc,0.6135466326176922,0.43345555680804404
6666,suzuki_ertiga,0.6108391385798617,0.4344720344875298
5467,nguyên_nhân,0.5918651076625496,0.4416987981012688
5648,nhạy,0.5918651076625496,0.4416987981012688
2637,câu,0.5918651076625496,0.4416987981012688
3911,hành_lí,0.5918651076625496,0.4416987981012688
4423,kia_sorento,0.5918651076625496,0.4416987981012688
2564,cua,0.5915463035183851,0.44182179492320484
5195,mình,0.5833746134180295,0.4449926118876334
8113,tối_thiểu,0.5812678267752093,0.4458158019791022
7509,toàn_cầu,0.5812678267752093,0.4458158019791022
7737,trọn,0.5812678267752093,0.4458158019791022
6118,phần_lớn,0.5812678267752093,0.4458158019791022
2567,cung,0.577668607588719,0.44722760598762634
5162,mái,0.5765333663417922,0.44767434770646053
6899,teana,0.5765333663417922,0.44767434770646053
6767,sắp,0.5765333663417922,0.44767434770646053
1183,725,0.5765333663417922,0.44767434770646053
2457,chứng_nhận,0.5765333663417922,0.44767434770646053
8095,tỉ,0.5765333663417922,0.44767434770646053
3306,ford_ecosport,0.5765333663417922,0.44767434770646053
1444,a4,0.5765333663417922,0.44767434770646053
2841,cồng_kềnh,0.5765333663417922,0.44767434770646053
1242,795,0.5765333663417922,0.44767434770646053
3243,esc,0.5702144633828845,0.4501737069375935
9087,đình_đám,0.5702144633828845,0.4501737069375935
3855,hyundai_sonata,0.5702144633828845,0.4501737069375935
6281,quốc_tế,0.5702144633828845,0.4501737069375935
7601,truy_cập,0.5702144633828845,0.4501737069375935
2021,bụi,0.5702144633828845,0.4501737069375935
4793,lòng,0.5690065197130981,0.4506539692440915
4749,làn,0.5690065197130981,0.4506539692440915
8818,xứng_đáng,0.5657297804247803,0.451960795110641
6591,song,0.5657297804247803,0.451960795110641
6743,sườn,0.5656554901434235,0.45199049215392506
4066,họ,0.5652235226118151,0.4521632287985413
2761,cảm_giác,0.5452718738309597,0.4602560655739656
9460,ảnh_hưởng,0.5418758107067546,0.4616563677346087
1595,audi,0.5416079984087059,0.46176708277218437
7149,thường,0.5376893794223905,0.4633919031595174
2251,chân,0.5303911545205731,0.46644245643252924
8982,điều_kiện,0.5254769519096436,0.4685146750064759
464,220,0.5252548078730307,0.4686086975607415
4068,họa,0.5252548078730307,0.4686086975607415
3861,hài_hoà,0.5252548078730307,0.4686086975607415
1607,auto_hold,0.5252548078730307,0.4686086975607415
4948,lợi,0.5252548078730307,0.4686086975607415
9485,ồn_ào,0.5252548078730307,0.4686086975607415
2305,chúng,0.5252548078730307,0.4686086975607415
5013,mazda_connect,0.5252548078730307,0.4686086975607415
8693,xenon,0.5233816711885719,0.4694027113466197
5833,núm,0.5233816711885719,0.4694027113466197
3680,hay,0.5213144918015539,0.47028149524475016
7341,tiêu_hao,0.518397142878791,0.47152621718378784
2321,chương_trình,0.5171047224901897,0.4720793448179207
6360,rover,0.5161801632099324,0.47247567976545046
5381,nay,0.5157648353734522,0.47265389541429803
3069,dưới,0.5156217578518563,0.47271531464272465
3992,hưởng,0.5057835730783095,0.4769698338930486
3506,giới_hạn,0.5057835730783095,0.4769698338930486
3081,dải_crom,0.5057835730783095,0.4769698338930486
7362,tiếp_theo,0.5029599615220911,0.4782024200871091
4672,liên_kết,0.5029599615220911,0.4782024200871091
4093,hỗn_hợp,0.5029599615220911,0.4782024200871091
8582,vững,0.5029599615220911,0.4782024200871091
2513,con,0.4903853831969883,0.4837554441933506
7730,trẻ_hóa,0.4860250503826308,0.48570581686162906
5922,nữa,0.4797046628427395,0.4885561226721299
7913,tình_hình,0.4734829229312106,0.49138920974831923
2884,cực,0.4734829229312106,0.49138920974831923
7243,thời,0.4734829229312106,0.49138920974831923
6308,radar,0.4734829229312106,0.49138920974831923
3437,giàn,0.4734829229312106,0.49138920974831923
8241,uyển_chuyển,0.4734829229312106,0.49138920974831923
7903,tìm,0.4720822976999137,0.4920307707997712
7529,trang_bị_động_cơ,0.47119828851749174,0.4924364157458848
3118,dầu,0.47119828851749174,0.4924364157458848
5845,nơi,0.47017390940626663,0.49290717297191045
7103,thô,0.46971453541394603,0.4931185249120891
9173,đại,0.461226693073434,0.4970512339404066
2029,bứt_phá,0.461226693073434,0.4970512339404066
627,32,0.461226693073434,0.4970512339404066
4284,khuyết_điểm,0.461226693073434,0.4970512339404066
163,135,0.461226693073434,0.4970512339404066
6147,phụ_thuộc,0.461226693073434,0.4970512339404066
3813,hsa,0.461226693073434,0.4970512339404066
6524,sensing,0.461226693073434,0.4970512339404066
4190,jetta,0.461226693073434,0.4970512339404066
8909,ý_muốn,0.461226693073434,0.4970512339404066
9162,đường_sá,0.461226693073434,0.4970512339404066
4392,khủng,0.45917682627199224,0.49800893595004336
6061,phân_vân,0.45917682627199224,0.49800893595004336
4227,khen_ngợi,0.45917682627199224,0.49800893595004336
6548,sinh,0.45917682627199224,0.49800893595004336
7785,trực_quan,0.45917682627199224,0.49800893595004336
336,188,0.4425606264435201,0.5058891323498917
6457,rửa,0.4425606264435201,0.5058891323498917
6927,tham_khảo,0.4425606264435201,0.5058891323498917
7356,tiếp,0.4425606264435201,0.5058891323498917
8902,ông,0.44234200861792344,0.5059942282590624
5947,option,0.44231630455721516,0.5060065874051172
8964,đi_lại,0.44231630455721516,0.5060065874051172
4704,loại,0.44137408679776124,0.5064599867641204
1921,bầu_bĩnh,0.4410653948727775,0.5066086824015168
5421,nghĩ,0.4410653948727775,0.5066086824015168
6033,phát,0.4410653948727775,0.5066086824015168
3669,halogen,0.4366990596155239,0.5087199967799358
1688,biến_thể,0.4358113369778821,0.5091511042187049
2632,cân_nhắc,0.4348113833374937,0.5096374703976942
4977,macan,0.43125358940019787,0.5113744713055726
3942,hình_khối,0.43125358940019787,0.5113744713055726
171,139,0.43125358940019787,0.5113744713055726
1267,815,0.43125358940019787,0.5113744713055726
6096,phạm_vi,0.43125358940019787,0.5113744713055726
8941,đam_mê,0.43125358940019787,0.5113744713055726
6378,rx,0.43125358940019787,0.5113744713055726
1087,630,0.43125358940019787,0.5113744713055726
4256,khoét,0.43125358940019787,0.5113744713055726
8980,điều_hòa,0.43125358940019787,0.5113744713055726
7539,tranh,0.43125358940019787,0.5113744713055726
5764,nissan_navara,0.43125358940019787,0.5113744713055726
5840,năng_lượng,0.43125358940019787,0.5113744713055726
6926,tham_gia,0.43125358940019787,0.5113744713055726
1746,buồn_ngủ,0.43125358940019787,0.5113744713055726
1389,94,0.43125358940019787,0.5113744713055726
1809,bình,0.43125358940019787,0.5113744713055726
7231,thỏa_mãn,0.43125358940019787,0.5113744713055726
88,100km,0.42742154600846616,0.5132568761288758
5877,nền_tảng,0.4265272220852039,0.5136979260761174
8870,ánh_sáng,0.4265272220852039,0.5136979260761174
4502,kích_cỡ,0.4242973353185855,0.5148005090051752
5664,nhất_là,0.4242973353185855,0.5148005090051752
2559,crv,0.4242973353185855,0.5148005090051752
4261,khoảng_cách,0.4198767468309205,0.5169985516011578
7414,touch,0.41901513173172217,0.5174288838746393
2098,cascading,0.41901513173172217,0.5174288838746393
8121,tối_ưu_hóa,0.41901513173172217,0.5174288838746393
5456,ngoạn_mục,0.41901513173172217,0.5174288838746393
4779,lên_vẻ,0.41901513173172217,0.5174288838746393
2624,cánh_quạt,0.41901513173172217,0.5174288838746393
8579,vừa_rồi,0.41901513173172217,0.5174288838746393
2562,ctv,0.41901513173172217,0.5174288838746393
2757,cảm,0.41901513173172217,0.5174288838746393
1333,880,0.41901513173172217,0.5174288838746393
2198,chu_kỳ,0.41901513173172217,0.5174288838746393
1576,arkamys_premium_sound,0.41901513173172217,0.5174288838746393
1715,bodykit,0.41901513173172217,0.5174288838746393
5291,mệnh_danh,0.41901513173172217,0.5174288838746393
3011,dxrxc,0.41901513173172217,0.5174288838746393
6807,sợi,0.41901513173172217,0.5174288838746393
9117,đông_đảo,0.41901513173172217,0.5174288838746393
6127,phần_đèn,0.41901513173172217,0.5174288838746393
3230,eo_hẹp,0.41901513173172217,0.5174288838746393
9427,đứng_tuổi,0.41901513173172217,0.5174288838746393
5670,nhầm,0.41901513173172217,0.5174288838746393
3993,hưởng_thụ,0.41901513173172217,0.5174288838746393
4517,kĩ_càng,0.41901513173172217,0.5174288838746393
4251,khoác,0.41901513173172217,0.5174288838746393
