,index,word,_score,_pvalue
1024,1688,mắt,0.7201365187713311,0.8684577257009907
1025,1645,mu,0.7201365187713311,0.8684577257009907
1026,1219,hiace,0.7201365187713311,0.8684577257009907
1027,1031,dáng_vẻ,0.7201365187713311,0.8684577257009907
1028,2420,trở_thành,0.7201365187713311,0.8684577257009907
1029,1872,nằm,0.7201365187713311,0.8684577257009907
1030,956,cảm_ứng,0.7201365187713311,0.8684577257009907
1031,2124,số_đo,0.7201365187713311,0.8684577257009907
1032,2598,vì_thế,0.7201365187713311,0.8684577257009907
1033,2170,thiết_bị,0.7201365187713311,0.8684577257009907
1034,2051,series,0.7201365187713311,0.8684577257009907
1035,168,2014,0.7201365187713311,0.8684577257009907
1036,2042,santa_fe,0.7201365187713311,0.8684577257009907
1037,2220,thông_thường,0.7201365187713311,0.8684577257009907
1038,2540,tỳ,0.7201365187713311,0.8684577257009907
1039,137,1850,0.7201365187713311,0.8684577257009907
1040,2631,vốn,0.7201365187713311,0.8684577257009907
1041,2287,tiên_tiến,0.7201365187713311,0.8684577257009907
1042,2102,sơn,0.7201365187713311,0.8684577257009907
1043,2504,tập_trung,0.7201365187713311,0.8684577257009907
1044,2116,sắc_sảo,0.7201365187713311,0.8684577257009907
1045,2468,tông,0.7201365187713311,0.8684577257009907
1046,2677,xoay_trở,0.7201365187713311,0.8684577257009907
1047,932,cơ,0.7201365187713311,0.8684577257009907
1048,2307,tiện_dụng,0.7201365187713311,0.8684577257009907
1049,2403,trần,0.7201365187713311,0.8684577257009907
1050,2310,tiện_ích,0.7201365187713311,0.8684577257009907
1051,1976,quan_trọng,0.7201365187713311,0.8684577257009907
1052,820,chịu,0.7201365187713311,0.8684577257009907
1053,2695,xét,0.7053177157193274,0.8719524615601153
1054,2752,đi,0.6950611613108992,0.8743649946178065
1055,1092,everest,0.6920084221077605,0.8750820200541859
1056,2432,tucson,0.6892538013165114,0.8757286058782662
1057,1278,hàn_quốc,0.6837510742767478,0.8770190417140841
1058,2508,tỏ,0.6837510742767478,0.8770190417140841
1059,1384,khu_vực,0.6730794897706256,0.8795169049444458
1060,2010,rondo,0.6546036951589227,0.8838260135319131
1061,1319,hầu_hết,0.6546036951589227,0.8838260135319131
1062,2851,đến,0.6475675800474444,0.8854616230050278
1063,1862,nói,0.6317387076477203,0.8891296136300578
1064,2322,toyota_camry,0.6317387076477203,0.8891296136300578
1065,809,chắc_chắn,0.6317387076477203,0.8891296136300578
1066,1973,qua,0.6317387076477203,0.8891296136300578
1067,2889,độ,0.6088020287147026,0.8944144267971736
1068,854,colorado,0.6088020287147026,0.8944144267971736
1069,1821,nhật,0.6088020287147026,0.8944144267971736
1070,1115,fortuner,0.6062830428617687,0.8949925199295098
1071,1033,dòng,0.6028187763577777,0.8957867767703448
1072,285,40,0.5761092150170648,0.9018791706065239
1073,1806,nhược_điểm,0.5761092150170648,0.9018791706065239
1074,1900,option,0.5761092150170648,0.9018791706065239
1075,1268,hyundai_kona,0.5761092150170648,0.9018791706065239
1076,401,60mm,0.5761092150170648,0.9018791706065239
1077,107,1695,0.5761092150170648,0.9018791706065239
1078,1759,ngôn_ngữ,0.5761092150170648,0.9018791706065239
1079,202,24,0.5761092150170648,0.9018791706065239
1080,2693,xám,0.5761092150170648,0.9018791706065239
1081,2342,toát,0.5761092150170648,0.9018791706065239
1082,1750,nguồn,0.5761092150170648,0.9018791706065239
1083,1989,qx60,0.5761092150170648,0.9018791706065239
1084,643,bánh_xe,0.5761092150170648,0.9018791706065239
1085,1316,hải,0.5761092150170648,0.9018791706065239
1086,2290,tiêu_chí,0.5761092150170648,0.9018791706065239
1087,2660,xe_hơi,0.5761092150170648,0.9018791706065239
1088,2331,toyota_raize,0.5761092150170648,0.9018791706065239
1089,2343,tphcm,0.5761092150170648,0.9018791706065239
1090,2088,suzuki_ertiga,0.5761092150170648,0.9018791706065239
1091,2370,trung_quốc,0.5761092150170648,0.9018791706065239
1092,430,680,0.5761092150170648,0.9018791706065239
1093,2398,trượt,0.5761092150170648,0.9018791706065239
1094,1879,nỉ,0.5761092150170648,0.9018791706065239
1095,2439,tuy_vậy,0.5761092150170648,0.9018791706065239
1096,2385,tròn,0.5761092150170648,0.9018791706065239
1097,688,bề_ngoài,0.5761092150170648,0.9018791706065239
1098,212,25mm,0.5761092150170648,0.9018791706065239
1099,260,35,0.5761092150170648,0.9018791706065239
1100,425,660,0.5761092150170648,0.9018791706065239
1101,2423,trụ,0.5761092150170648,0.9018791706065239
1102,1224,hiền_lành,0.5761092150170648,0.9018791706065239
1103,672,bấm,0.5761092150170648,0.9018791706065239
1104,1819,nhập,0.5761092150170648,0.9018791706065239
1105,1240,hiệu_ứng,0.5761092150170648,0.9018791706065239
1106,474,799,0.5761092150170648,0.9018791706065239
1107,2840,đậm,0.5761092150170648,0.9018791706065239
1108,2681,xu_hướng,0.5761092150170648,0.9018791706065239
1109,1359,infiniti,0.5761092150170648,0.9018791706065239
1110,1686,mấy,0.5761092150170648,0.9018791706065239
1111,494,840,0.5761092150170648,0.9018791706065239
1112,2191,thua_thiệt_hơn,0.5761092150170648,0.9018791706065239
1113,560,abs,0.5761092150170648,0.9018791706065239
1114,2740,ăn_đứt,0.5761092150170648,0.9018791706065239
1115,2180,thoáng,0.5761092150170648,0.9018791706065239
1116,500,850,0.5761092150170648,0.9018791706065239
1117,554,a2,0.5761092150170648,0.9018791706065239
1118,2585,vuông_vức,0.5761092150170648,0.9018791706065239
1119,1656,mát,0.5761092150170648,0.9018791706065239
1120,1152,giảm,0.5761092150170648,0.9018791706065239
1121,2123,số_lượng,0.5761092150170648,0.9018791706065239
1122,504,85mm,0.5761092150170648,0.9018791706065239
1123,1558,lăn,0.5761092150170648,0.9018791706065239
1124,2118,sẵn,0.5761092150170648,0.9018791706065239
1125,2609,vùng,0.5761092150170648,0.9018791706065239
1126,2210,thích,0.5761092150170648,0.9018791706065239
1127,2211,thích_hợp,0.5761092150170648,0.9018791706065239
1128,2803,đông_đúc,0.5761092150170648,0.9018791706065239
1129,1363,isuzu,0.5761092150170648,0.9018791706065239
1130,379,550,0.5761092150170648,0.9018791706065239
1131,2278,tiguan,0.5761092150170648,0.9018791706065239
1132,135,1840,0.5761092150170648,0.9018791706065239
1133,1728,ncap,0.5761092150170648,0.9018791706065239
1134,478,800,0.5761092150170648,0.9018791706065239
1135,596,aux,0.5761092150170648,0.9018791706065239
1136,77,150mm,0.5761092150170648,0.9018791706065239
1137,2797,đô,0.5761092150170648,0.9018791706065239
1138,1421,khỏe_khoắn,0.5761092150170648,0.9018791706065239
1139,1429,khởi_điểm,0.5761092150170648,0.9018791706065239
1140,2548,usb,0.5761092150170648,0.9018791706065239
1141,138,1855,0.5761092150170648,0.9018791706065239
1142,1714,mở,0.5761092150170648,0.9018791706065239
1143,2755,điều_chỉnh,0.5761092150170648,0.9018791706065239
1144,2930,ứng_dụng,0.5761092150170648,0.9018791706065239
1145,1142,giá_thành,0.5761092150170648,0.9018791706065239
1146,743,chi,0.5761092150170648,0.9018791706065239
1147,1028,dáng,0.5761092150170648,0.9018791706065239
1148,902,cánh,0.5761092150170648,0.9018791706065239
1149,1006,discovery,0.5761092150170648,0.9018791706065239
1150,1060,dốc,0.5761092150170648,0.9018791706065239
1151,934,cơ_bắp,0.5761092150170648,0.9018791706065239
1152,802,chất_lượng,0.5761092150170648,0.9018791706065239
1153,886,cuộc,0.5761092150170648,0.9018791706065239
1154,1073,ebd,0.5761092150170648,0.9018791706065239
1155,959,cảnh_báo,0.5761092150170648,0.9018791706065239
1156,1097,explorer,0.5761092150170648,0.9018791706065239
1157,1691,mặc_dù,0.5734694400849988,0.9024781573679431
1158,1527,luôn,0.5728320018304194,0.9026227095003525
1159,1937,phù_hợp,0.5728320018304194,0.9026227095003525
1160,1732,ngay,0.5728320018304194,0.9026227095003525
1161,1265,hyundai,0.5411856876963987,0.9097542765254294
1162,1443,kia_sedona,0.5335130703376743,0.9114694039811907
1163,1113,ford_tourneo,0.5335130703376743,0.9114694039811907
1164,1266,hyundai_accent,0.5335130703376743,0.9114694039811907
1165,816,chỉ_số,0.5335130703376743,0.9114694039811907
1166,1970,q5,0.5335130703376743,0.9114694039811907
1167,2728,âm_thanh,0.5335130703376743,0.9114694039811907
1168,2822,đại_diện,0.5335130703376743,0.9114694039811907
1169,2850,đẹp_mắt,0.5335130703376743,0.9114694039811907
1170,1108,ford_everest,0.5335130703376743,0.9114694039811907
1171,2724,áp_dụng,0.5335130703376743,0.9114694039811907
1172,1524,ltz,0.5335130703376743,0.9114694039811907
1173,2651,x3,0.5335130703376743,0.9114694039811907
1174,1315,hạng_mục,0.5335130703376743,0.9114694039811907
1175,734,celerio,0.5335130703376743,0.9114694039811907
1176,1069,dựa,0.5335130703376743,0.9114694039811907
1177,2737,ăn,0.5335130703376743,0.9114694039811907
1178,674,bất_lợi,0.5335130703376743,0.9114694039811907
1179,800,chất,0.5335130703376743,0.9114694039811907
1180,1349,hợp_lý,0.5335130703376743,0.9114694039811907
1181,1237,hiệu_năng,0.5335130703376743,0.9114694039811907
1182,2065,sonata,0.5335130703376743,0.9114694039811907
1183,2536,tự_tin,0.5335130703376743,0.9114694039811907
1184,2455,tân_binh,0.5335130703376743,0.9114694039811907
1185,1503,legender,0.5335130703376743,0.9114694039811907
1186,1169,gls,0.5335130703376743,0.9114694039811907
1187,2532,từng,0.5335130703376743,0.9114694039811907
1188,2689,xv,0.5335130703376743,0.9114694039811907
1189,1884,nổi_bật,0.5326748908421837,0.9116564244238621
1190,2000,ranger,0.5326748908421837,0.9116564244238621
1191,160,20,0.529216747749743,0.9124273001436227
1192,75,15,0.529216747749743,0.9124273001436227
1193,1002,deluxe,0.529216747749743,0.9124273001436227
1194,1525,lux,0.5176384657918397,0.9149995770248978
1195,1151,giải_trí,0.5028834303721331,0.9182574794461773
1196,917,có_thể,0.48526806576189774,0.92211582620138
1197,1597,lốp,0.47883877329222146,0.9235152294201995
1198,681,bắt_mắt,0.47883877329222146,0.9235152294201995
1199,126,18,0.47883877329222146,0.9235152294201995
1200,2864,định_vị,0.47883877329222146,0.9235152294201995
1201,1644,mt,0.47883877329222146,0.9235152294201995
1202,796,chạy,0.47883877329222146,0.9235152294201995
1203,823,chọn,0.47883877329222146,0.9235152294201995
1204,663,bạn,0.47883877329222146,0.9235152294201995
1205,1397,khí,0.4498271724652642,0.9297674981831365
1206,624,bmw,0.4423175505067702,0.9313684020172923
1207,2344,trail,0.4423175505067702,0.9313684020172923
1208,1708,mới,0.43858764312854187,0.9321607465895585
1209,633,bàn,0.43208191126279855,0.9335382239276901
1210,585,apple,0.43208191126279855,0.9335382239276901
1211,732,carplay,0.43208191126279855,0.9335382239276901
1212,2034,rửa,0.43208191126279855,0.9335382239276901
1213,831,chục,0.43208191126279855,0.9335382239276901
1214,1749,nguyên_nhân,0.43208191126279855,0.9335382239276901
1215,2386,trôi,0.43208191126279855,0.9335382239276901
1216,1573,lấy_lòng,0.43208191126279855,0.9335382239276901
1217,1045,dải_crom,0.43208191126279855,0.9335382239276901
1218,1815,nhất_định,0.43208191126279855,0.9335382239276901
1219,2808,đơn,0.43208191126279855,0.9335382239276901
1220,1305,hơi_hướng,0.43208191126279855,0.9335382239276901
1221,1464,kéo_dài,0.43208191126279855,0.9335382239276901
1222,236,2mm,0.43208191126279855,0.9335382239276901
1223,2066,sonet,0.43208191126279855,0.9335382239276901
1224,53,135mm,0.43208191126279855,0.9335382239276901
1225,2568,viết,0.43208191126279855,0.9335382239276901
1226,1327,hết_sức,0.43208191126279855,0.9335382239276901
1227,1110,ford_explorer,0.43208191126279855,0.9335382239276901
1228,1907,passat,0.43208191126279855,0.9335382239276901
1229,1909,peugeot_traveller,0.43208191126279855,0.9335382239276901
1230,367,520,0.43208191126279855,0.9335382239276901
1231,2035,s450,0.43208191126279855,0.9335382239276901
1232,473,795,0.43208191126279855,0.9335382239276901
1233,851,cm,0.43208191126279855,0.9335382239276901
1234,163,2008,0.43208191126279855,0.9335382239276901
1235,1332,họa,0.43208191126279855,0.9335382239276901
1236,531,940,0.43208191126279855,0.9335382239276901
1237,1572,lấy,0.43208191126279855,0.9335382239276901
1238,2521,tổng,0.43208191126279855,0.9335382239276901
1239,2467,tôi,0.43208191126279855,0.9335382239276901
1240,1880,nịnh,0.43208191126279855,0.9335382239276901
1241,627,brilliance,0.43208191126279855,0.9335382239276901
1242,2533,tự,0.43208191126279855,0.9335382239276901
1243,1881,nối,0.43208191126279855,0.9335382239276901
1244,221,270,0.43208191126279855,0.9335382239276901
1245,2786,đâu,0.43208191126279855,0.9335382239276901
1246,1772,ngập_tràn,0.43208191126279855,0.9335382239276901
1247,2783,đánh_đổi,0.43208191126279855,0.9335382239276901
1248,2743,đa_dạng,0.43208191126279855,0.9335382239276901
1249,1455,kiểu_dáng,0.43208191126279855,0.9335382239276901
1250,1392,khách,0.43208191126279855,0.9335382239276901
1251,599,awd,0.43208191126279855,0.9335382239276901
1252,909,cân_đối,0.43208191126279855,0.9335382239276901
1253,1960,phục_vụ,0.43208191126279855,0.9335382239276901
1254,550,995,0.43208191126279855,0.9335382239276901
1255,2619,vật_liệu,0.43208191126279855,0.9335382239276901
1256,1953,phần_nào,0.43208191126279855,0.9335382239276901
1257,1797,nhì,0.43208191126279855,0.9335382239276901
1258,392,580,0.43208191126279855,0.9335382239276901
1259,1022,dvd,0.43208191126279855,0.9335382239276901
1260,2747,đa_số,0.43208191126279855,0.9335382239276901
1261,1895,nữa,0.43208191126279855,0.9335382239276901
1262,1550,lô,0.43208191126279855,0.9335382239276901
1263,2775,đàn_anh,0.43208191126279855,0.9335382239276901
1264,2475,tăng_giá,0.43208191126279855,0.9335382239276901
1265,2772,đua,0.43208191126279855,0.9335382239276901
1266,1415,khẩn_cấp,0.43208191126279855,0.9335382239276901
1267,2454,táp,0.43208191126279855,0.9335382239276901
1268,1927,phát_triển,0.43208191126279855,0.9335382239276901
1269,581,android_auto,0.43208191126279855,0.9335382239276901
1270,1923,phá_cách,0.43208191126279855,0.9335382239276901
1271,393,585,0.43208191126279855,0.9335382239276901
1272,1018,duy,0.43208191126279855,0.9335382239276901
1273,1348,hợp_lí,0.43208191126279855,0.9335382239276901
1274,738,chevrolet_cruze,0.43208191126279855,0.9335382239276901
1275,210,255,0.43208191126279855,0.9335382239276901
1276,1351,hứa_hẹn,0.43208191126279855,0.9335382239276901
1277,1091,escape,0.43208191126279855,0.9335382239276901
1278,625,bo,0.43208191126279855,0.9335382239276901
1279,80,1520,0.43208191126279855,0.9335382239276901
1280,782,chính_thức,0.43208191126279855,0.9335382239276901
1281,825,chốt,0.43208191126279855,0.9335382239276901
1282,2406,trẻ,0.43208191126279855,0.9335382239276901
1283,2003,rav4,0.43208191126279855,0.9335382239276901
1284,2799,đôi,0.43208191126279855,0.9335382239276901
1285,184,20mm,0.43208191126279855,0.9335382239276901
1286,2001,ranger_wildtrak,0.43208191126279855,0.9335382239276901
1287,883,cuối,0.43208191126279855,0.9335382239276901
1288,777,chênh,0.43208191126279855,0.9335382239276901
1289,877,crôm,0.43208191126279855,0.9335382239276901
1290,2555,v7,0.43208191126279855,0.9335382239276901
1291,1998,range,0.43208191126279855,0.9335382239276901
1292,233,28mm,0.43208191126279855,0.9335382239276901
1293,884,cuối_cùng,0.43208191126279855,0.9335382239276901
1294,891,càng,0.43208191126279855,0.9335382239276901
1295,1990,qx80,0.43208191126279855,0.9335382239276901
1296,1373,khen,0.43208191126279855,0.9335382239276901
1297,2415,trộm,0.43208191126279855,0.9335382239276901
1298,905,cân,0.43208191126279855,0.9335382239276901
1299,1983,quá_trình,0.43208191126279855,0.9335382239276901
1300,1442,kia_rondo,0.43208191126279855,0.9335382239276901
1301,1510,line,0.43208191126279855,0.9335382239276901
1302,156,199,0.43208191126279855,0.9335382239276901
1303,885,cuốn_hút,0.43208191126279855,0.9335382239276901
1304,1197,gắn,0.43208191126279855,0.9335382239276901
1305,132,1835,0.43208191126279855,0.9335382239276901
1306,2608,vô_lăng,0.43208191126279855,0.9335382239276901
1307,714,c200,0.43208191126279855,0.9335382239276901
1308,2706,xứng_đáng,0.43208191126279855,0.9335382239276901
1309,2606,vóc_dáng,0.43208191126279855,0.9335382239276901
1310,316,45,0.43208191126279855,0.9335382239276901
1311,1676,mưa,0.43208191126279855,0.9335382239276901
1312,491,839,0.43208191126279855,0.9335382239276901
1313,2502,tận,0.43208191126279855,0.9335382239276901
1314,687,bề,0.43208191126279855,0.9335382239276901
1315,442,70mm,0.43208191126279855,0.9335382239276901
1316,1681,mạch,0.43208191126279855,0.9335382239276901
1317,2186,thu_hút,0.43208191126279855,0.9335382239276901
1318,1079,edition,0.43208191126279855,0.9335382239276901
1319,2182,thoát,0.43208191126279855,0.9335382239276901
1320,1491,lai,0.43208191126279855,0.9335382239276901
1321,488,830,0.43208191126279855,0.9335382239276901
1322,1207,gỡ_gạc,0.43208191126279855,0.9335382239276901
1323,2178,thon,0.43208191126279855,0.9335382239276901
1324,1684,mảng,0.43208191126279855,0.9335382239276901
1325,564,activsense,0.43208191126279855,0.9335382239276901
1326,253,33,0.43208191126279855,0.9335382239276901
1327,2888,đỗ,0.43208191126279855,0.9335382239276901
1328,516,885,0.43208191126279855,0.9335382239276901
1329,2886,đổ,0.43208191126279855,0.9335382239276901
1330,2301,tiết,0.43208191126279855,0.9335382239276901
1331,2272,thực_dụng,0.43208191126279855,0.9335382239276901
1332,1181,gã,0.43208191126279855,0.9335382239276901
1333,1063,dứt_khoát,0.43208191126279855,0.9335382239276901
1334,2219,thông_thoáng,0.43208191126279855,0.9335382239276901
1335,2711,yêu,0.43208191126279855,0.9335382239276901
1336,1655,mái,0.43208191126279855,0.9335382239276901
1337,1150,giải_thích,0.43208191126279855,0.9335382239276901
1338,712,bứt_phá,0.43208191126279855,0.9335382239276901
1339,1153,giảm_giá,0.43208191126279855,0.9335382239276901
1340,756,chiến_tuyến,0.43208191126279855,0.9335382239276901
1341,2925,ốp,0.43208191126279855,0.9335382239276901
1342,2924,ống_xả,0.43208191126279855,0.9335382239276901
1343,2712,yêu_cầu,0.43208191126279855,0.9335382239276901
1344,1143,giá_trị,0.43208191126279855,0.9335382239276901
1345,1082,elantra_sport,0.43208191126279855,0.9335382239276901
1346,1160,giới_thiệu,0.43208191126279855,0.9335382239276901
1347,2238,thật_sự,0.43208191126279855,0.9335382239276901
1348,2919,ảnh_hưởng,0.43208191126279855,0.9335382239276901
1349,1165,gla,0.43208191126279855,0.9335382239276901
1350,557,a6,0.43208191126279855,0.9335382239276901
1351,295,42,0.43208191126279855,0.9335382239276901
1352,100,1660,0.43208191126279855,0.9335382239276901
1353,310,444,0.43208191126279855,0.9335382239276901
1354,1172,gps,0.43208191126279855,0.9335382239276901
1355,695,bệ_vệ,0.43208191126279855,0.9335382239276901
1356,507,865,0.43208191126279855,0.9335382239276901
1357,1834,nhớ,0.43208191126279855,0.9335382239276901
1358,2707,xử_lý,0.43208191126279855,0.9335382239276901
1359,1837,nhựa,0.43208191126279855,0.9335382239276901
1360,1853,nâng,0.43208191126279855,0.9335382239276901
1361,2298,tiếp,0.43208191126279855,0.9335382239276901
1362,520,900,0.43208191126279855,0.9335382239276901
1363,43,125mm,0.43208191126279855,0.9335382239276901
1364,2130,sức,0.43208191126279855,0.9335382239276901
1365,1711,mới_đây,0.43208191126279855,0.9335382239276901
1366,1124,ghi,0.43208191126279855,0.9335382239276901
1367,2586,vuốt,0.43208191126279855,0.9335382239276901
1368,1693,mặt_bằng,0.43208191126279855,0.9335382239276901
1369,2117,sắp_xếp,0.43208191126279855,0.9335382239276901
1370,263,35mm,0.43208191126279855,0.9335382239276901
1371,2112,sấy,0.43208191126279855,0.9335382239276901
1372,2111,sản_xuất,0.43208191126279855,0.9335382239276901
1373,1121,gdi,0.43208191126279855,0.9335382239276901
1374,42,122,0.43208191126279855,0.9335382239276901
1375,1270,hyundai_sonata,0.43208191126279855,0.9335382239276901
1376,1058,dịch_vụ,0.43208191126279855,0.9335382239276901
1377,2105,sườn,0.43208191126279855,0.9335382239276901
1378,2134,sừng_sỏ,0.43208191126279855,0.9335382239276901
1379,2853,đề_cập,0.43208191126279855,0.9335382239276901
1380,1715,mở_cửa,0.43208191126279855,0.9335382239276901
1381,2844,đẳng_cấp,0.43208191126279855,0.9335382239276901
1382,356,505,0.43208191126279855,0.9335382239276901
1383,2580,volkswagen,0.43208191126279855,0.9335382239276901
1384,1723,nam_tính,0.43208191126279855,0.9335382239276901
1385,2086,suzuki_celerio,0.43208191126279855,0.9335382239276901
1386,652,bó,0.43208191126279855,0.9335382239276901
1387,1293,hãy,0.43208191126279855,0.9335382239276901
1388,1473,kĩ,0.43208191126279855,0.9335382239276901
1389,2836,đầy,0.43208191126279855,0.9335382239276901
1390,762,chrome,0.43208191126279855,0.9335382239276901
1391,431,685,0.43208191126279855,0.9335382239276901
1392,951,cảm_quan,0.43208191126279855,0.9335382239276901
1393,2653,x55,0.43208191126279855,0.9335382239276901
1394,421,65mm,0.43208191126279855,0.9335382239276901
1395,1242,hn,0.43208191126279855,0.9335382239276901
1396,2308,tiện_lợi,0.43208191126279855,0.9335382239276901
1397,198,22mm,0.43208191126279855,0.9335382239276901
1398,1482,kể_cả,0.43208191126279855,0.9335382239276901
1399,330,4795,0.43208191126279855,0.9335382239276901
1400,2594,vân,0.43208191126279855,0.9335382239276901
1401,1861,nóc,0.43208191126279855,0.9335382239276901
1402,2869,đối_diện,0.43208191126279855,0.9335382239276901
1403,1700,mỏng,0.43208191126279855,0.9335382239276901
1404,2591,vành,0.43208191126279855,0.9335382239276901
1405,1227,hiển_thị,0.43208191126279855,0.9335382239276901
1406,552,999,0.43208191126279855,0.9335382239276901
1407,482,815,0.43208191126279855,0.9335382239276901
1408,1059,dọc,0.43208191126279855,0.9335382239276901
1409,2648,x1,0.43208191126279855,0.9335382239276901
1410,2317,tourneo,0.43208191126279855,0.9335382239276901
1411,2025,rằng,0.42484357910682474,0.9350639038944962
1412,1742,ngoài_ra,0.40586801914313503,0.939027649574794
1413,2437,tuy,0.40586801914313503,0.939027649574794
1414,593,attrage,0.40586801914313503,0.939027649574794
1415,2289,tiêu_chuẩn,0.40586801914313503,0.939027649574794
1416,2196,thuộc,0.392543094787265,0.9417785727385709
1417,2837,đầy_đủ,0.392543094787265,0.9417785727385709
1418,2345,trailblazer,0.392543094787265,0.9417785727385709
1419,2719,zs,0.392543094787265,0.9417785727385709
1420,1214,hatchback,0.392543094787265,0.9417785727385709
1421,615,benz,0.392543094787265,0.9417785727385709
1422,683,bằng,0.3862085533967624,0.9430765165782226
1423,931,cũng,0.3792652450776606,0.9444917041677444
1424,1459,kèm,0.372442355340178,0.9458745376133079
1425,1649,mà,0.3624922488689719,0.9478769214293876
1426,1057,dễ_dàng,0.35511659389478906,0.9493499905443289
1427,2529,tức_là,0.35511659389478906,0.9493499905443289
1428,561,accent,0.3526588578596637,0.9498386788701029
1429,1788,nhiều,0.35205255353942255,0.9499590655098062
1430,1621,mercedes,0.35130576264292207,0.9501072545910407
1431,1767,ngược_lại,0.3446269006582557,0.951427998430554
1432,1174,grand,0.3446269006582557,0.951427998430554
1433,2060,so_sánh,0.33083395091681034,0.9541288660659748
1434,1866,năng_động,0.32730184757946135,0.9548145583019835
1435,1530,lx570,0.32730184757946135,0.9548145583019835
1436,206,25,0.32730184757946135,0.9548145583019835
1437,2514,tối_ưu,0.32730184757946135,0.9548145583019835
1438,1697,mềm,0.32730184757946135,0.9548145583019835
1439,2876,đồ,0.32730184757946135,0.9548145583019835
1440,1632,mivec,0.32730184757946135,0.9548145583019835
1441,730,captiva,0.32730184757946135,0.9548145583019835
1442,2080,sunny,0.32730184757946135,0.9548145583019835
1443,1587,lẽ,0.32730184757946135,0.9548145583019835
1444,2258,thời_trang,0.32730184757946135,0.9548145583019835
1445,865,country,0.32730184757946135,0.9548145583019835
1446,1307,hơn_nữa,0.32730184757946135,0.9548145583019835
1447,1221,high,0.32730184757946135,0.9548145583019835
1448,57,14,0.32730184757946135,0.9548145583019835
1449,807,chật_hẹp,0.32730184757946135,0.9548145583019835
1450,2201,thái_lan,0.32730184757946135,0.9548145583019835
1451,808,chắc,0.32730184757946135,0.9548145583019835
1452,2414,trội,0.31586935382386017,0.9570167702068054
1453,1648,muốn,0.31586935382386017,0.9570167702068054
1454,1917,phong_cách,0.31586935382386017,0.9570167702068054
1455,1445,kia_soluto,0.31586935382386017,0.9570167702068054
1456,594,audi,0.31586935382386017,0.9570167702068054
1457,1668,móng,0.2880546075085324,0.9622592045626519
1458,1062,dời,0.2880546075085324,0.9622592045626519
1459,2593,vát,0.2880546075085324,0.9622592045626519
1460,2251,thị_giác,0.2880546075085324,0.9622592045626519
1461,499,85,0.2880546075085324,0.9622592045626519
1462,487,829,0.2880546075085324,0.9622592045626519
1463,1662,mã_hóa,0.2880546075085324,0.9622592045626519
1464,141,1872,0.2880546075085324,0.9622592045626519
1465,453,740li,0.2880546075085324,0.9622592045626519
1466,449,729,0.2880546075085324,0.9622592045626519
1467,1829,nhỉn,0.2880546075085324,0.9622592045626519
1468,1036,dù_sao,0.2880546075085324,0.9622592045626519
1469,1685,mất,0.2880546075085324,0.9622592045626519
1470,2601,ví_dụ,0.2880546075085324,0.9622592045626519
1471,2602,vòm,0.2880546075085324,0.9622592045626519
1472,1824,nhắc,0.2880546075085324,0.9622592045626519
1473,2590,vàng,0.2880546075085324,0.9622592045626519
1474,1679,mượt_mà,0.2880546075085324,0.9622592045626519
1475,1664,mét,0.2880546075085324,0.9622592045626519
1476,2611,vương,0.2880546075085324,0.9622592045626519
1477,493,84,0.2880546075085324,0.9622592045626519
1478,1803,như_không,0.2880546075085324,0.9622592045626519
1479,152,195,0.2880546075085324,0.9622592045626519
1480,771,chuẩn,0.2880546075085324,0.9622592045626519
1481,908,cân_xứng,0.2880546075085324,0.9622592045626519
1482,1800,nhóm,0.2880546075085324,0.9622592045626519
1483,910,câu_chuyện,0.2880546075085324,0.9622592045626519
1484,461,75mm,0.2880546075085324,0.9622592045626519
1485,463,765,0.2880546075085324,0.9622592045626519
1486,2538,tựa,0.2880546075085324,0.9622592045626519
1487,457,750,0.2880546075085324,0.9622592045626519
1488,464,769,0.2880546075085324,0.9622592045626519
1489,2528,tứ_giác,0.2880546075085324,0.9622592045626519
1490,2523,tổng_quan,0.2880546075085324,0.9622592045626519
1491,455,745,0.2880546075085324,0.9622592045626519
1492,1783,nhanh_chóng,0.2880546075085324,0.9622592045626519
1493,1781,nhan,0.2880546075085324,0.9622592045626519
1494,1776,ngọc_trai,0.2880546075085324,0.9622592045626519
1495,836,chứ,0.2880546075085324,0.9622592045626519
1496,1713,mời,0.2880546075085324,0.9622592045626519
1497,1766,ngược,0.2880546075085324,0.9622592045626519
1498,1757,ngôi,0.2880546075085324,0.9622592045626519
1499,164,200mm,0.2880546075085324,0.9622592045626519
1500,1753,ngày,0.2880546075085324,0.9622592045626519
1501,1751,nguồn_gốc,0.2880546075085324,0.9622592045626519
1502,2512,tối_thiểu,0.2880546075085324,0.9622592045626519
1503,767,chuyên_trang,0.2880546075085324,0.9622592045626519
1504,1739,nghĩ,0.2880546075085324,0.9622592045626519
1505,1738,nghèo_nàn,0.2880546075085324,0.9622592045626519
1506,159,1m7,0.2880546075085324,0.9622592045626519
1507,476,7mm,0.2880546075085324,0.9622592045626519
1508,458,755,0.2880546075085324,0.9622592045626519
1509,2584,vui,0.2880546075085324,0.9622592045626519
1510,471,785,0.2880546075085324,0.9622592045626519
1511,222,2700,0.2880546075085324,0.9622592045626519
1512,2511,tối,0.2880546075085324,0.9622592045626519
1513,2316,touring,0.2880546075085324,0.9622592045626519
1514,339,490,0.2880546075085324,0.9622592045626519
