sentence_idx	title	main	aspect1	opinion1	aspect2	opinion2	aspect3	opinion3
196	So sánh Nissan Terra 2018 và Toyota Fortuner 2018: Liệu tân binh có làm nên chuyện?	"Terra có kích thước chiều dài x rộng x cao tương ứng là 4882 x 1850 x 1835 mm, tức là dài hơn 1 chút so với 4795 x 1855 x 1835 mm của Fortuner"	thiết kế					
196	So sánh Nissan Terra 2018 và Toyota Fortuner 2018: Liệu tân binh có làm nên chuyện?	"Về đuôi xe, Terra và Fortuner đều có sẵn cụm đèn LED khá cơ bản tuy nhiên thiết kế của Toyota Fortuner được đánh giá là mới mẻ hơn với cụm đèn hậu hình lưỡi dao, đi kèm cản sau mạ crôm với đèn phản quang hấp dẫn"	thiết kế	tích cực				
196	So sánh Nissan Terra 2018 và Toyota Fortuner 2018: Liệu tân binh có làm nên chuyện?	"Trước đó, Toyota Fortuner từng là mẫu xe có không gian nội thất rộng rãi nhất phân khúc nhờ sở hữu chiều dài cơ sở tới 2745 mm"	thiết kế					
196	So sánh Nissan Terra 2018 và Toyota Fortuner 2018: Liệu tân binh có làm nên chuyện?	"Tuy nhiên, vì mức giác của Fortuner thấp hơn Terra khá nhiều nên bạn có thể hài lòng với bản cao cấp nhất của chiếc xe nhà Toyota"	giá	tiêu cực				
196	So sánh Nissan Terra 2018 và Toyota Fortuner 2018: Liệu tân binh có làm nên chuyện?	"Còn nếu chiếc xe này thực sự có giá cao tới 1,5 -1,6 tỷ như dự đoán gấp đôi thuế thì đó sẽ là 1 câu chuyện không cân sức, thậm chí vượt ngoài mức giá của phân khúc SUV thông thường"	giá	tiêu cực				
444	So sánh xe Mazda 2 2018 và Honda Jazz 2018: Cáo già và tân binh	"Xét về thông số vận hành, Honda Jazz 2018 vẫn nhỉnh hơn Mazda 2 một chút (12 mã lực, 4 Nm) nhưng đáng tiếc là Honda Jazz chỉ có phanh tang trống sau, nếu đi lâu sẽ hơi bất lợi"	sức mạnh	tích cực				
444	So sánh xe Mazda 2 2018 và Honda Jazz 2018: Cáo già và tân binh	"Tổng kết, Mazda 2 có nhiều lợi thế hơn đối thủ Honda Jazz một chút nhờ thiết kế đẹp mắt, thời trang, cabin rộng rãi và động cơ đủ dùng"	sức mạnh	tích cực				
444	So sánh xe Mazda 2 2018 và Honda Jazz 2018: Cáo già và tân binh	"Trước đây, Honda Jazz có giá cao hơn Mazda 2 tới gần 100 triệu, hết sức bất lợi cho mẫu xe nhà Honda"	giá	tiêu cực				
529	So sánh xe Toyota Fortuner 2018 và Chevrolet Trailblazer 2018: Chọn ''già gân'' hay tân binh thế hệ mới?	"Chính vì thế, giá bán Chevrolet Trailblazer 2.8L LTZ AT 4x4 2018 sẽ rẻ hơn Toyota Fortuner 2.7V 4x4 2018 một mức là 313 triệu đồng"	giá	tích cực				
529	So sánh xe Toyota Fortuner 2018 và Chevrolet Trailblazer 2018: Chọn ''già gân'' hay tân binh thế hệ mới?	"So sánh xe Toyota Fortuner 2018 và Chevrolet Trailblazer 2018 ở cả 2 phiên bản cao cấp nhất về kích thước, có thể thấy Chevrolet Trailblazer lớn hơn 'già gân' Toyota Fortuner 2018"	thiết kế	tích cực				
529	So sánh xe Toyota Fortuner 2018 và Chevrolet Trailblazer 2018: Chọn ''già gân'' hay tân binh thế hệ mới?	"Nhờ kích thước lớn, tân binh đến từ nhà Chevrolet sẽ mang đến cho người sử dụng không gian xe rộng rãi thoáng mát hơn so với mẫu xe Fortuner"	thiết kế					
529	So sánh xe Toyota Fortuner 2018 và Chevrolet Trailblazer 2018: Chọn ''già gân'' hay tân binh thế hệ mới?	Fortuner 2018 cũng vượt trội hơn Trailblazer khi được trang bị đầy đủ hệ thống đèn pha LED trong khi đối thủ vẫn ứng dụng đèn Halogen	tính năng và công nghệ	tích cực				
529	So sánh xe Toyota Fortuner 2018 và Chevrolet Trailblazer 2018: Chọn ''già gân'' hay tân binh thế hệ mới?	Tuy nhiên sức mạnh động cơ của tân binh Chevrolet Trailblazer có phần vượt trội hơn so với Toyota Fortuner	sức mạnh	tích cực				
48	"Dưới 400 triệu đồng, chọn Suzuki Celerio 2018 hay Chevrolet Spark LT 2018?"	" Mặc dù có kích thước nhỏ gọn, nhưng không gian nội thất lại chính là điểm mạnh của Suzuki Celerio 2018 ngoài mức giá bán rẻ nhất phân khúc"	giá	tích cực				
48	"Dưới 400 triệu đồng, chọn Suzuki Celerio 2018 hay Chevrolet Spark LT 2018?"	" Tuy nhiên, nếu xét về sự thoải mái thì chiếc xe giá rẻ Suzuki Celerio 2018 lại vượt trội hơn so với đối thủ"	giá	tích cực				
48	"Dưới 400 triệu đồng, chọn Suzuki Celerio 2018 hay Chevrolet Spark LT 2018?"	Xe được đánh giá cao về cảm giác lái so với các xe khác trong cùng phân khúc khi mang đến cho người sử dụng những trải nghiệm tay lái tuyệt vời	sức mạnh	tích cực				
388	So sánh xe Honda Civic 1.8E 2018 và Toyota Corolla Altis 1.8G 2018 có giá dưới 760 triệu đồng	" Khi   về kích thước, có thể thấy mẫu xe Honda mới cập bến Việt Nam có hình dáng lớn hơn và không gian xe nhỉnh hơn so với đối thủ đến từ Toyota"	thiết kế	tích cực				
388	So sánh xe Honda Civic 1.8E 2018 và Toyota Corolla Altis 1.8G 2018 có giá dưới 760 triệu đồng	" về thiết kế tổng thể đầu xe, thân xe và đuôi xe, có thể thấy Honda Chiều dài cơ sở của 2 mẫu sedan này tương đương nhau (2.700mm), nhưng mẫu xe Honda có kích cỡ lớn hơn nên mang lại cảm giác rộng rãi hơn một chút so với chiếc Corolla Altis mới"	giá	tích cực				
388	So sánh xe Honda Civic 1.8E 2018 và Toyota Corolla Altis 1.8G 2018 có giá dưới 760 triệu đồng	" Tuy nhiên, Toyota Corolla Altis 1.8G 2018 lại vượt trội hơn với thiết kế nội thất hợp lý và sang trọng"	thiết kế	tích cực				
388	So sánh xe Honda Civic 1.8E 2018 và Toyota Corolla Altis 1.8G 2018 có giá dưới 760 triệu đồng	Tuy thông số kỹ thuật có phần kém hơn Honda Civic 1.8E 2018 nhưng Toyota Corolla Altis 1.8G 2018 lại được đánh giá cao hơn đối thủ ở cảm giác lái	thiết kế	tiêu cực	cảm giác lái	tích cực		
388	So sánh xe Honda Civic 1.8E 2018 và Toyota Corolla Altis 1.8G 2018 có giá dưới 760 triệu đồng	"Nhưng có thể thấy mẫu xe nhập khẩu Thái Lan mới về Việt Nam Honda Civic 1.8E 2018 yếu thế hơn một chút so với Toyota Corolla Altis 1.8G 2018, chưa xét đến giá bán có phần đắt hơn"	giá	tiêu cực				
388	So sánh xe Honda Civic 1.8E 2018 và Toyota Corolla Altis 1.8G 2018 có giá dưới 760 triệu đồng	"Còn nếu muốn trải nghiệm cảm giác lái ấn tượng hơn, hãy chọn sedan sang trọng Toyota Corolla Altis 1.8G 2018"	giá	tích cực				
572	"Với 350 triệu, nên mua Toyota Wigo và Chevrolet Spark cho ""hời""?"	"Về kích thước, Toyota Wigo 1.2 MT 2018 sở hữu thông số chiều dài x rộng x cao là 3660 x 1600 x 1520 mm, tức là lớn hơn 1 chút so với Spark LT (3635 x 1597 x 1552 mm)"	thiết kế	tích cực				
572	"Với 350 triệu, nên mua Toyota Wigo và Chevrolet Spark cho ""hời""?"	"Dù vậy, thiết kế của Spark vẫn nhỉnh hơn Wigo, theo đánh giá của nhiều chuyên gia"	thiết kế	tích cực				
572	"Với 350 triệu, nên mua Toyota Wigo và Chevrolet Spark cho ""hời""?"	"Với tuổi đời lớn hơn, Chevrolet Spark LT đã có được sự tin tưởng từ người tiêu dùng Việt, với khả năng vận hành ổn định và mức giá tương đối tốt"	giá	tích cực				
470	So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán dưới 600 triệu đồng	"Tuy nhiên, với vị trí vững chắc của Toyota Vios trên thị trường thì việc giá xe cao hơn một chút so với các đối thủ còn lại không phải là vấn đề quá quan trọng"	giá	trung lập				
470	So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán dưới 600 triệu đồng	" Xét về kích thước tổng thể, Toyota Vios 2018 lớn hơn Mazda2"	thiết kế	tích cực				
470	So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán dưới 600 triệu đồng	Sedan Mazda chỉ nhỉnh hơn đối thủ về chiều dài trục cơ sở và khoảng sáng gầm xe	thiết kế	tích cực				
470	So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán dưới 600 triệu đồng	"Hiện đại hơn Mazda2 một chút, Toyota Vios được trang bị đèn pha halogen kiểu projector"	tính năng và công nghệ	tích cực				
470	So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán dưới 600 triệu đồng	Tuy nhiên cả 2 mẫu xe này đều bị hạn chế so với các đối thủ khác trong cùng phân khúc khi không có đèn LED ban ngày	tính năng và công nghệ	tiêu cực				
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	" So với thế hệ 5, Nissan Altima 2019 thế hệ 6 đã có sự thay đổi về kích thước xe với thân xe dài, rộng hơn một khoảng hơn 6cm"	thiết kế	tích cực				
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	"Nhìn chung, so sánh xe Nissan Altima 2019 và Honda Accord 2018 về thiết kế ngoại thất, cán cân có vẻ nghiêng về đại diện sừng sỏ 'lâu năm' của phân khúc sedan hạng trung - Honda Accord 2018"	thiết kế					
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	"Bằng việc thay đổi kích thước xe như hạ chiều cao, tăng chiều dài và chiều rộng so với bản cũ, Altima 2019 sở hữu không gian xe thoáng đãng với tầm nhìn phía trước được mở rộng"	thiết kế					
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	"Điểm trừ của khoang cabin xe Altima thế hệ mới đó chính là việc không thống nhất sử dụng chất liệu cho nội thất, khiến cho không gian xe kém sang hơn so với phiên bản cao cấp nhất của Accord"	thiết kế					
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	"Tuy không đọ được với Nissan Altima 2019 về độ hiện đại của hệ thống đa phương tiện, nhưng Honda Accord lại 'ăn đứt' đối thủ nhờ khoang nội thất được bố trí hợp lý, đồng bộ, đẹp mắt và sang trọng"	thiết kế					
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	"Tuy nhiên nếu vậy, khách hàng sẽ có cơ hội sở hữu 2 phiên bản này với giá cả hợp lý hơn so với những biến thể cao cấp khác"	giá	tiêu cực				
24	"Chọn SUV dưới 700 triệu, Ford Ecosport 2018 hay Chevrolet Trax 2018 tốt hơn?"	"Về kích thước, Chevrolet Trax có kích thước chiều dài x rộng x cao tương ứng là 4257 x 1776 x 1678 mm, tức là lớn hơn một chút so với Ecosport (4241 x 1765 x 1658 mm), chiều dài cơ sở của xe là 2555mm, cũng lớn hơn hẳn so với 2519mm của đối thủ"	thiết kế	tích cực				
24	"Chọn SUV dưới 700 triệu, Ford Ecosport 2018 hay Chevrolet Trax 2018 tốt hơn?"	"Nếu xét về thông số vận hành, có thể thấy Chevrolet Trax mạnh hơn Ford Ecosport khá nhiều"	sức mạnh	tích cực				
70	"Mua sedan hạng C, nên chọn Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho phải?"	"Về kích thước, Honda Civic có thông số chiều dài x rộng x cao tương ứng là 4.630 x 1.799 x 1.416 (mm), dài hơn Elantra Sport Turbo (4.570 x 1.800 x 1450) một chút về chiều dài nhưng lại kém về chiều cao"	thiết kế					
70	"Mua sedan hạng C, nên chọn Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho phải?"	"2 xe có chiều dài cơ sở chung là 2.700 mm nhưng Elantra nhỉnh hơn khi sở hữu khoảng sáng gầm xe tới 150mm, hơn đối thủ 17mm"	thiết kế	tích cực				
70	"Mua sedan hạng C, nên chọn Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho phải?"	"Về đầu xe, Honda Civic cho cảm khác bắt mắt hơn Elantra khi có sẵn đèn xe Full-LED sắc xảo"	thiết kế	tích cực				
47	"Cùng tầm giá 750 triệu đồng, chọn sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?"	"Các chuyên gia   có thiết kế hiện đại và những tính năng vượt trội so với phiên bản cũ, đặc biệt mang đến cảm giác lái tuyệt vời cho người sử dụng, tính an toàn cao và khả năng tiết kiệm nhiên liệu tốt"	giá	tích cực				
47	"Cùng tầm giá 750 triệu đồng, chọn sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?"	"So với tân binh Honda Civic 1.8E 2018, Mazda3 2.0L 2018 có phần vượt trội hơn khi sở hữu phần đầu xe khỏe khoắn với các chi tiết nối với nhau liền mạch tạo cảm giác liên kết rất tốt"	giá	tích cực				
47	"Cùng tầm giá 750 triệu đồng, chọn sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?"	Nếu như Honda Civic 1.8E 2018 đạt chứng nhận an toàn 5 sao của tổ chức Đánh giá xe hơi Đông Nam Á - NCAP thì Mazda3 2.0L lại được tổ chức IIHS Top Safety Pick+ xếp hạng an toàn cao nhất	an toàn	tích cực				
47	"Cùng tầm giá 750 triệu đồng, chọn sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?"	"Mazda3 2.0L 2018 có ưu thế hơn về khả năng vận hành, khả năng tiết kiệm nhiên liệu và chi phí bảo dưỡng mềm hơn so với đối thủ"	sức mạnh	tích cực	tính năng và công nghệ	tích cực		
530	So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh	"Dù vậy, Fortuner bản cao nhất vẫn có giá thấp hơn 5008 tới 91 triệu đồng"	giá	tiêu cực				
530	So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh	"Xét về kích thước, Toyota Fortuner có vẻ to lớn hơn đối thủ một chút, cụ thể là dài hơn 5008 125mm và cao hơn đối thủ 180mm"	thiết kế	tích cực				
530	So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh	"Dù vậy, mẫu xe Pháp cũng gỡ gạc lại được một chút khi có chiều dài cơ sở nhỉnh hơn Fortuner 95mm"	thiết kế	tích cực				
530	So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh	Các chuyên gia  sẽ có không gian nội thất rộng rãi và bán kính quay vòng tốt hơn đối thủ	thiết kế	tích cực				
29	"Chọn hatchback 550 triệu, nên mua Honda Jazz 2018 hay Toyota Yaris 2017?"	"Ở phía đối thủ, Yaris trông mềm mại hơn và gần như không thay đổi nhiều chi tiết ngoại thất so với phiên bản 2016"	thiết kế					
29	"Chọn hatchback 550 triệu, nên mua Honda Jazz 2018 hay Toyota Yaris 2017?"	"Chiếc xe Honda rẻ hơn, được cập nhật nhiều hơn, an toàn hơn và vận hành cũng mạnh mẽ hơn"	sức mạnh	tích cực				
29	"Chọn hatchback 550 triệu, nên mua Honda Jazz 2018 hay Toyota Yaris 2017?"	"Ở phía đối thủ, Toyota Yaris có lợi thế về tiết kiệm nhiên liệu, nhưng chừng đó cũng không đủ để bù vào những khiếm khuyết về trang bị (dù xe có giá hơn 600 triệu) hay động cơ (chỉ 84 mã lực)"	tính năng và công nghệ	tích cực				
193	So sánh Mitsubishi Xpander và Toyota Avanza: Đại chiến MPV tân binh	"Mitsubishi Xpander sở hữu kích thước chiều dài x rộng x cao là 4475 x 1750 x 1700 mm, tức là lớn hơn Toyota Avanza (4190 x 1660 x 1695 mm) khá nhiều, đặc biệt là ở chiều dài"	thiết kế	tích cực				
193	So sánh Mitsubishi Xpander và Toyota Avanza: Đại chiến MPV tân binh	Kích thước lớn đi kèm với chiều dài cơ sở nhỉnh hơn tới hơn 100mm khiến cho Xpander chắc chắn sẽ có không gian đặc biệt rộng rãi so với mẫu xe đồng hương	thiết kế	tích cực				
193	So sánh Mitsubishi Xpander và Toyota Avanza: Đại chiến MPV tân binh	"Avanza lại dùng tone màu đen-nâu, dù chiều dài cơ sở kém hơn đối thủ khá nhiều nhưng nhờ cách sắp xếp hợp lí mà khoảng để chân của xe vẫn tương đối tốt"	thiết kế	tiêu cực				
193	So sánh Mitsubishi Xpander và Toyota Avanza: Đại chiến MPV tân binh	"Như vậy, Mitsubishi Xpander và Toyota Avanza đều có những ưu thế khá mới mẻ ở phân khúc MPV như giá bán hay độ an toàn cao"	giá	tiêu cực				
507	So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán dưới 400 triệu đồng	"So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 về kích thước, có thể thấy tân binh Celerio 2018 lại tiếp tục ghi điểm cộng nhờ kích cỡ nhỉnh hơn một chút so với Morning S 2018"	thiết kế	tích cực				
507	So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán dưới 400 triệu đồng	"Tuy nhiên với kết cấu khoảng sáng khung gầm xe cao hơn, Kia Morning S 2018 lại có lợi thế hơn về yếu tố vận hành"	sức mạnh	tích cực				
507	So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán dưới 400 triệu đồng	"Nhờ cản xe màu đen bóng được tách rời so với cụm đèn sương mù, phần đầu xe của Morning S sang trọng và năng động hơn"	thiết kế	tích cực				
507	So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán dưới 400 triệu đồng	"Tuy nhiên, xét về cảm giác lái thì Suzuki Celerio 2018 vượt trội hơn"	giá	tích cực				
98	"Rẻ hơn 100 triệu, Mitsubishi Triton Athlete 2018 có thể chiến thắng Ford Ranger Wildtrak 2018 không?"	"Nhìn qua cũng có thể thấy, giá bán của Trio Athlete dù là phiên bản cao nhất cũng kém hơn Ranger Wildtrak bản thấp nhất tới gần 90 triệu đồng"	giá	tiêu cực				
98	"Rẻ hơn 100 triệu, Mitsubishi Triton Athlete 2018 có thể chiến thắng Ford Ranger Wildtrak 2018 không?"	"Cả về trang bị, vận hành hay ngoại thất đều cho thấy Mitsubishi Triton còn trên cơ mẫu xe Mỹ hơn một chút"	tính năng và công nghệ	tích cực	sức mạnh	tích cực	thiết kế	tích cực
98	"Rẻ hơn 100 triệu, Mitsubishi Triton Athlete 2018 có thể chiến thắng Ford Ranger Wildtrak 2018 không?"	"Còn nếu bạn muốn 1 sản phẩm hậu mãi tốt, đẹp mắt và có giá bán lại cao thì Ford Ranger Wildtrak sẽ phù hợp hơn"	giá	tiêu cực				
462	So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân thắng bại	"Điều này đã khiến CR-V trở nên đắt hơn khá nhiều so với CX-5 (chênh lệch gần 200 triệu), đi kèm việc thay đổi giá đột ngột sẽ khiến CR-V mất điểm khá nhiều trước đối thủ đồng hương"	giá	tiêu cực				
462	So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân thắng bại	"Tuy nhiên, Mazda CX-5 vẫn có lợi thế hơn khi sở hữu chiều dài cơ sở nhỉnh hơn đối thủ 40mm, đặc biệt là khi xe chỉ có 5 chỗ trong khi CR-V lại là dòng 5+2"	thiết kế	tích cực				
462	So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân thắng bại	"Đuôi xe CR-V được vuốt gọn hơn với tổng thể dễ nhìn hơn với cụm đèn hậu hình chữ L, với nhiều đường nét gân guốc ở phía đuôi"	thiết kế	tích cực				
462	So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân thắng bại	"Honda CR-V có sẵn hỗ trợ đánh lại chủ động, đèn báo phanh khẩn cấp, cảnh báo chống buồn ngủ và đặc biệt là camera lùi 3 góc quay, tốt hơn 1 góc quay của CX-5"	tính năng và công nghệ	tích cực				
462	So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân thắng bại	"Trong khi Mazda CX-5 2018 với động cơ 2,5L cũng vẫn cho công suất 188 mã lực, điểm khác biệt duy nhất là CX-5 có mô-men xoắn lớn hơn đối thủ 11 Nm"	sức mạnh	tích cực				
96	Phân khúc xe cỡ nhỏ giá rẻ: Chọn Suzuki Celerio 2018 hay Hyundai Grand i10 2018?	"Có thể thấy, Hyundai Grand i10 hatchback có kích thước nhỉnh hơn một chút so với Suzuki Celerio"	thiết kế	tích cực				
96	Phân khúc xe cỡ nhỏ giá rẻ: Chọn Suzuki Celerio 2018 hay Hyundai Grand i10 2018?	Những đường vân nổi mềm mại nối dài vòm bánh xe phía trước cho đến cụm đèn hậu khiến cho chiều dài thân xe Grand i10 2018 càng thêm vượt trội hơn so với đối thủ Suzuki Celerio	thiết kế	tích cực				
96	Phân khúc xe cỡ nhỏ giá rẻ: Chọn Suzuki Celerio 2018 hay Hyundai Grand i10 2018?	Vì có kích thước lớn hơn nên không gian bên trong xe Hyundai Grand i10 2018 rộng rãi hơn so với Suzuki Celerio	thiết kế	tích cực				
96	Phân khúc xe cỡ nhỏ giá rẻ: Chọn Suzuki Celerio 2018 hay Hyundai Grand i10 2018?	"Tuy nhiên, nhờ gầm xe thấp và động cơ kết hợp hộp số tự động 5 cấp, khả năng vận hành trên những địa hình phức tạp của Suzuki Celerio được đánh giá cao hơn Hyundai Grand i10"	sức mạnh	tích cực				
350	So sánh xe Chevrolet Colorado 2019 và Ford Ranger 2019: Đại chiến bán tải Mỹ	"Về kích thước, Chevrolet Colorado to lớn hơn Ranger về cả chiều dài - rộng - cao nhưng lại có bán kính quay vòng ngang với đối thủ"	thiết kế	tích cực				
350	So sánh xe Chevrolet Colorado 2019 và Ford Ranger 2019: Đại chiến bán tải Mỹ	"Về thân xe, Colorado sắp xếp phần đuôi xe dài hơn đối thủ, điều này cũng khá dễ hiểu bởi chiếc xe này có chiều dài tổng thể lớn hơn Ranger tới gần 50mm"	thiết kế	tích cực				
350	So sánh xe Chevrolet Colorado 2019 và Ford Ranger 2019: Đại chiến bán tải Mỹ	"Như vậy, sau khi đánh giá khách quan có thể thấy Chevrolet Colorado nhỉnh hơn Ford Ranger ở không gian"	thiết kế	tích cực				
575	"Với 700 triệu, nên mua Mazda 3 2018 hay Hyundai Elantra Sport 2018?"	"Hiện tại, Hyundai Elantra Sport 2018 có kích thước không mấy thay đổi so với thế hệ trước"	thiết kế					
575	"Với 700 triệu, nên mua Mazda 3 2018 hay Hyundai Elantra Sport 2018?"	"Nhìn chung, Elantra kém 10 mm chiều dài, 5mm chiều rộng so với Mazda 3, tuy nhiên Mazda 3 lại có khoảng sáng gầm tốt hơn đối thủ một chút, giúp xe thoải mái đi lại ở nhiều điều kiện địa hình hơn"	thiết kế	tích cực				
112	"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: Với 650 triệu, nên mua bán tải nào cho phải?"	"Về kích thước, Chevrolet Colorado có thông số chiều dài x rộng x cao tương ứng là 5361 x 1872 x 1795 (mm) nên có chút “đô” hơn so với con số 5.280 x 1.815 x 1.780 (mm) của Triton"	thiết kế					
112	"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: Với 650 triệu, nên mua bán tải nào cho phải?"	"Về thùng xe, thùng của Triton có thông số chiều dài x rộng x cao là 1520 x 1470 x 475 (mm), nhỉnh hơn khá nhiều so với Colorado (1484 x 1534 x 456 mm)"	thiết kế	tích cực				
112	"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: Với 650 triệu, nên mua bán tải nào cho phải?"	"Chưa kể, Colorado cũng sử dụng hộp số tự động 6 cấp, hơn hẳn hộp số 5 cấp của Triton nên chắc chắn xe sẽ cho trải nghiệm tốt hơn và tiết kiệm nhiên liệu hơn"	tính năng và công nghệ	tích cực				
112	"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: Với 650 triệu, nên mua bán tải nào cho phải?"	"Vậy nên xét ở nhiều tiêu chí thì mua Triton sẽ có lợi hơn, vì chiếc xe này giá có giá thấp hơn đối thủ 50 triệu nhưng trang bị và ngoại thất thì không mấy thua kém"	giá	tích cực				
112	"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: Với 650 triệu, nên mua bán tải nào cho phải?"	Còn Colorado sẽ hợp với những người trẻ hơn vì có ngoại thất đẹp và khả năng off-road tốt hơn hẳn	thiết kế	tích cực				
571	"Với 3 tỷ đồng, chọn Infiniti QX60 2018 hay Audi Q7 2018 cho phải?"	"Đầu tiên, khi so sánh QX60 và Audi Q7 về giá bán thì Infiniti QX60 có giá bán đắt hơn ở phiên bản thường nhưng lại rẻ hơn ở phiên bản cao cấp so với đối thủ từ Đức"	giá	tích cực				
571	"Với 3 tỷ đồng, chọn Infiniti QX60 2018 hay Audi Q7 2018 cho phải?"	"Mẫu xe Đức ngắn hơn đối thủ 41 cm nhưng chiều rộng lại được mở thêm 62mm và đặc biệt là chiều dài cơ sở nhỉnh hơn tới 94mm, điều này sẽ giúp Audi Q7 có lợi thế hơn khá nhiều về không gian"	thiết kế	tích cực				
89	"Mua ô tô chơi tết giá 400 triệu, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" hơn?"	"Về phần đối thủ, Mitsubishi Mirage cũng cho cảm giác khá nhẹ nhàng nhưng cứng cáp hơn đối thủ một chút nhờ gân dập trên mặt ca-pô, lưới tản nhiệt tổ ong viền crôm, cụm cản trước với gân rẽ nhánh bao lấy đèn sương mù khá nổi bật"	thiết kế	tích cực				
89	"Mua ô tô chơi tết giá 400 triệu, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" hơn?"	Thực tế đánh giá một cách công bằng thì Mitsubishi Mirage 2017 có vẻ ăn điểm hơn về mặt trang bị so với Hyundai Grand i10	tính năng và công nghệ	tích cực				
89	"Mua ô tô chơi tết giá 400 triệu, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" hơn?"	"Tuy nhiên, Mirage vẫn có thể ngẩng cao đầu hơn trước đối thủ bởi chiếc xe này có thêm cột lái tự động và đạp phanh tự đổ, giúp xe dễ dàng đạt được 5 sao an toàn trong thử nghiệm va chạm của A-NCAP"	an toàn	tích cực				
89	"Mua ô tô chơi tết giá 400 triệu, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" hơn?"	Nhìn vào thông số trên có thể thấy i10 hơn Mirage 10 mã lực sức mạnh và 20Nm mô-men xoắn dù dùng động cơ dung tích ngang nhau	sức mạnh	tích cực				
89	"Mua ô tô chơi tết giá 400 triệu, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" hơn?"	"Tuy nhiên, Mirage lại cho khả năng tiết kiệm nhiên liệu đáng kinh ngạc khi chỉ ngốn 4.99 l/100 km đường hỗn hợp, thấp hơn nhiều so với mức 6l/100km của i10"	tính năng và công nghệ	tích cực				
94	Nên mua Toyota Corolla Altis 2018 hay Kia Cerato 2018?	"Dễ dàng nhận thấy Corolla Altis có giá bán cao hơn nhiều so với Cerato, đây là một lợi thế không nhỏ dành cho Cerato 2018"	giá	tiêu cực				
94	Nên mua Toyota Corolla Altis 2018 hay Kia Cerato 2018?	Như vậy mẫu xe Cerato đương nhiên sẽ có khả năng vận hành mạnh mẽ hơn	sức mạnh	tích cực				
94	Nên mua Toyota Corolla Altis 2018 hay Kia Cerato 2018?	Về cảm giác lái Toyota cho cảm giác tốt hơn	giá	tích cực				
76	"Mua xe dưới 600 triệu, nên chọn Toyota Vios 2017 hay Kia Cerato 2017?"	"Về kích thước, Toyota Vios 1.5G TRD thuộc hạng B nên dáng xe khá gọn, nhỏ nhắn và phù hợp hơn với các khu vực đô thị"	thiết kế					
19	Chọn Mazda CX-5 2018 hay Nissan X-Trail 2018?	"Xe có giá rẻ hơn Mazda CX-5 2018 thế hệ mới, từ biến thể cơ sở cho đến bản hàng đầu"	giá	tích cực				
