sentence_idx,title,main,aspect1,opinion1,aspect2,opinion2,aspect3,opinion3
388,So sánh xe Honda Civic 1.8E 2018 và Toyota Corolla Altis 1.8G 2018 có giá d??i 760 tri?u ??ng,"Còn n?u mu?n tr?i nghi?m c?m giác lái ?n t??ng h?n, hãy ch?n sedan sang tr?ng Toyota Corolla Altis 1.8G 2018",giá,tích c?c,,,,
572,"V?i 350 tri?u, nên mua Toyota Wigo và Chevrolet Spark cho ""h?i""?","V? kích th??c, Toyota Wigo 1.2 MT 2018 s? h?u thông s? chi?u dài x r?ng x cao là 3660 x 1600 x 1520 mm, t?c là l?n h?n 1 chút so v?i Spark LT (3635 x 1597 x 1552 mm)",thi?t k?,tích c?c,,,,
572,"V?i 350 tri?u, nên mua Toyota Wigo và Chevrolet Spark cho ""h?i""?","Dù v?y, thi?t k? c?a Spark v?n nh?nh h?n Wigo, theo ?ánh giá c?a nhi?u chuyên gia",thi?t k?,tích c?c,,,,
572,"V?i 350 tri?u, nên mua Toyota Wigo và Chevrolet Spark cho ""h?i""?","V?i tu?i ??i l?n h?n, Chevrolet Spark LT ?ã có ???c s? tin t??ng t? ng??i tiêu dùng Vi?t, v?i kh? n?ng v?n hành ?n ??nh và m?c giá t??ng ??i t?t",giá,tích c?c,,,,
470,So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán d??i 600 tri?u ??ng,"Tuy nhiên, v?i v? trí v?ng ch?c c?a Toyota Vios trên th? tr??ng thì vi?c giá xe cao h?n m?t chút so v?i các ??i th? còn l?i không ph?i là v?n ?? quá quan tr?ng",giá,trung l?p,,,,
470,So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán d??i 600 tri?u ??ng," Xét v? kích th??c t?ng th?, Toyota Vios 2018 l?n h?n Mazda2",thi?t k?,tích c?c,,,,
470,So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán d??i 600 tri?u ??ng,Sedan Mazda ch? nh?nh h?n ??i th? v? chi?u dài tr?c c? s? và kho?ng sáng g?m xe,thi?t k?,tích c?c,,,,
470,So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán d??i 600 tri?u ??ng,"Hi?n ??i h?n Mazda2 m?t chút, Toyota Vios ???c trang b? ?èn pha halogen ki?u projector",tính n?ng và công ngh?,tích c?c,,,,
470,So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán d??i 600 tri?u ??ng,Tuy nhiên c? 2 m?u xe này ??u b? h?n ch? so v?i các ??i th? khác trong cùng phân khúc khi không có ?èn LED ban ngày,tính n?ng và công ngh?,tiêu c?c,,,,
90,Nissan Altima 2019 và Honda Accord 2018: Li?u có th? soán ngôi th? l?nh? ," So v?i th? h? 5, Nissan Altima 2019 th? h? 6 ?ã có s? thay ??i v? kích th??c xe v?i thân xe dài, r?ng h?n m?t kho?ng h?n 6cm",thi?t k?,tích c?c,,,,
90,Nissan Altima 2019 và Honda Accord 2018: Li?u có th? soán ngôi th? l?nh? ,"Nhìn chung, so sánh xe Nissan Altima 2019 và Honda Accord 2018 v? thi?t k? ngo?i th?t, cán cân có v? nghiêng v? ??i di?n s?ng s? 'lâu n?m' c?a phân khúc sedan h?ng trung - Honda Accord 2018",thi?t k?,,,,,
90,Nissan Altima 2019 và Honda Accord 2018: Li?u có th? soán ngôi th? l?nh? ,"B?ng vi?c thay ??i kích th??c xe nh? h? chi?u cao, t?ng chi?u dài và chi?u r?ng so v?i b?n c?, Altima 2019 s? h?u không gian xe thoáng ?ãng v?i t?m nhìn phía tr??c ???c m? r?ng",thi?t k?,,,,,
90,Nissan Altima 2019 và Honda Accord 2018: Li?u có th? soán ngôi th? l?nh? ,"?i?m tr? c?a khoang cabin xe Altima th? h? m?i ?ó chính là vi?c không th?ng nh?t s? d?ng ch?t li?u cho n?i th?t, khi?n cho không gian xe kém sang h?n so v?i phiên b?n cao c?p nh?t c?a Accord",thi?t k?,,,,,
90,Nissan Altima 2019 và Honda Accord 2018: Li?u có th? soán ngôi th? l?nh? ,"Tuy không ?? ???c v?i Nissan Altima 2019 v? ?? hi?n ??i c?a h? th?ng ?a ph??ng ti?n, nh?ng Honda Accord l?i '?n ??t' ??i th? nh? khoang n?i th?t ???c b? trí h?p lý, ??ng b?, ??p m?t và sang tr?ng",thi?t k?,,,,,
90,Nissan Altima 2019 và Honda Accord 2018: Li?u có th? soán ngôi th? l?nh? ,"Tuy nhiên n?u v?y, khách hàng s? có c? h?i s? h?u 2 phiên b?n này v?i giá c? h?p lý h?n so v?i nh?ng bi?n th? cao c?p khác",giá,tiêu c?c,,,,
24,"Ch?n SUV d??i 700 tri?u, Ford Ecosport 2018 hay Chevrolet Trax 2018 t?t h?n?","V? kích th??c, Chevrolet Trax có kích th??c chi?u dài x r?ng x cao t??ng ?ng là 4257 x 1776 x 1678 mm, t?c là l?n h?n m?t chút so v?i Ecosport (4241 x 1765 x 1658 mm), chi?u dài c? s? c?a xe là 2555mm, c?ng l?n h?n h?n so v?i 2519mm c?a ??i th?",thi?t k?,tích c?c,,,,
24,"Ch?n SUV d??i 700 tri?u, Ford Ecosport 2018 hay Chevrolet Trax 2018 t?t h?n?","N?u xét v? thông s? v?n hành, có th? th?y Chevrolet Trax m?nh h?n Ford Ecosport khá nhi?u",s?c m?nh,tích c?c,,,,
70,"Mua sedan h?ng C, nên ch?n Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho ph?i?","V? kích th??c, Honda Civic có thông s? chi?u dài x r?ng x cao t??ng ?ng là 4.630 x 1.799 x 1.416 (mm), dài h?n Elantra Sport Turbo (4.570 x 1.800 x 1450) m?t chút v? chi?u dài nh?ng l?i kém v? chi?u cao",thi?t k?,,,,,
70,"Mua sedan h?ng C, nên ch?n Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho ph?i?","2 xe có chi?u dài c? s? chung là 2.700 mm nh?ng Elantra nh?nh h?n khi s? h?u kho?ng sáng g?m xe t?i 150mm, h?n ??i th? 17mm",thi?t k?,tích c?c,,,,
70,"Mua sedan h?ng C, nên ch?n Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho ph?i?","V? ??u xe, Honda Civic cho c?m khác b?t m?t h?n Elantra khi có s?n ?èn xe Full-LED s?c x?o",thi?t k?,tích c?c,,,,
47,"Cùng t?m giá 750 tri?u ??ng, ch?n sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?","Các chuyên gia   có thi?t k? hi?n ??i và nh?ng tính n?ng v??t tr?i so v?i phiên b?n c?, ??c bi?t mang ??n c?m giác lái tuy?t v?i cho ng??i s? d?ng, tính an toàn cao và kh? n?ng ti?t ki?m nhiên li?u t?t",giá,tích c?c,,,,
47,"Cùng t?m giá 750 tri?u ??ng, ch?n sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?","So v?i tân binh Honda Civic 1.8E 2018, Mazda3 2.0L 2018 có ph?n v??t tr?i h?n khi s? h?u ph?n ??u xe kh?e kho?n v?i các chi ti?t n?i v?i nhau li?n m?ch t?o c?m giác liên k?t r?t t?t",giá,tích c?c,,,,
47,"Cùng t?m giá 750 tri?u ??ng, ch?n sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?",N?u nh? Honda Civic 1.8E 2018 ??t ch?ng nh?n an toàn 5 sao c?a t? ch?c ?ánh giá xe h?i ?ông Nam Á - NCAP thì Mazda3 2.0L l?i ???c t? ch?c IIHS Top Safety Pick+ x?p h?ng an toàn cao nh?t,an toàn,tích c?c,,,,
47,"Cùng t?m giá 750 tri?u ??ng, ch?n sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?","Mazda3 2.0L 2018 có ?u th? h?n v? kh? n?ng v?n hành, kh? n?ng ti?t ki?m nhiên li?u và chi phí b?o d??ng m?m h?n so v?i ??i th?",s?c m?nh,tích c?c,tính n?ng và công ngh?,tích c?c,,
530,So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh,"Dù v?y, Fortuner b?n cao nh?t v?n có giá th?p h?n 5008 t?i 91 tri?u ??ng",giá,tiêu c?c,,,,
530,So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh,"Xét v? kích th??c, Toyota Fortuner có v? to l?n h?n ??i th? m?t chút, c? th? là dài h?n 5008 125mm và cao h?n ??i th? 180mm",thi?t k?,tích c?c,,,,
530,So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh,"Dù v?y, m?u xe Pháp c?ng g? g?c l?i ???c m?t chút khi có chi?u dài c? s? nh?nh h?n Fortuner 95mm",thi?t k?,tích c?c,,,,
530,So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh,Các chuyên gia  s? có không gian n?i th?t r?ng rãi và bán kính quay vòng t?t h?n ??i th?,thi?t k?,tích c?c,,,,
29,"Ch?n hatchback 550 tri?u, nên mua Honda Jazz 2018 hay Toyota Yaris 2017?","? phía ??i th?, Yaris trông m?m m?i h?n và g?n nh? không thay ??i nhi?u chi ti?t ngo?i th?t so v?i phiên b?n 2016",thi?t k?,,,,,
29,"Ch?n hatchback 550 tri?u, nên mua Honda Jazz 2018 hay Toyota Yaris 2017?","Chi?c xe Honda r? h?n, ???c c?p nh?t nhi?u h?n, an toàn h?n và v?n hành c?ng m?nh m? h?n",s?c m?nh,tích c?c,,,,
29,"Ch?n hatchback 550 tri?u, nên mua Honda Jazz 2018 hay Toyota Yaris 2017?","? phía ??i th?, Toyota Yaris có l?i th? v? ti?t ki?m nhiên li?u, nh?ng ch?ng ?ó c?ng không ?? ?? bù vào nh?ng khi?m khuy?t v? trang b? (dù xe có giá h?n 600 tri?u) hay ??ng c? (ch? 84 mã l?c)",tính n?ng và công ngh?,tích c?c,,,,
193,So sánh Mitsubishi Xpander và Toyota Avanza: ??i chi?n MPV tân binh,"Mitsubishi Xpander s? h?u kích th??c chi?u dài x r?ng x cao là 4475 x 1750 x 1700 mm, t?c là l?n h?n Toyota Avanza (4190 x 1660 x 1695 mm) khá nhi?u, ??c bi?t là ? chi?u dài",thi?t k?,tích c?c,,,,
193,So sánh Mitsubishi Xpander và Toyota Avanza: ??i chi?n MPV tân binh,Kích th??c l?n ?i kèm v?i chi?u dài c? s? nh?nh h?n t?i h?n 100mm khi?n cho Xpander ch?c ch?n s? có không gian ??c bi?t r?ng rãi so v?i m?u xe ??ng h??ng,thi?t k?,tích c?c,,,,
193,So sánh Mitsubishi Xpander và Toyota Avanza: ??i chi?n MPV tân binh,"Avanza l?i dùng tone màu ?en-nâu, dù chi?u dài c? s? kém h?n ??i th? khá nhi?u nh?ng nh? cách s?p x?p h?p lí mà kho?ng ?? chân c?a xe v?n t??ng ??i t?t",thi?t k?,tiêu c?c,,,,
193,So sánh Mitsubishi Xpander và Toyota Avanza: ??i chi?n MPV tân binh,"Nh? v?y, Mitsubishi Xpander và Toyota Avanza ??u có nh?ng ?u th? khá m?i m? ? phân khúc MPV nh? giá bán hay ?? an toàn cao",giá,tiêu c?c,,,,
507,So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán d??i 400 tri?u ??ng,"So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 v? kích th??c, có th? th?y tân binh Celerio 2018 l?i ti?p t?c ghi ?i?m c?ng nh? kích c? nh?nh h?n m?t chút so v?i Morning S 2018",thi?t k?,tích c?c,,,,
507,So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán d??i 400 tri?u ??ng,"Tuy nhiên v?i k?t c?u kho?ng sáng khung g?m xe cao h?n, Kia Morning S 2018 l?i có l?i th? h?n v? y?u t? v?n hành",s?c m?nh,tích c?c,,,,
507,So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán d??i 400 tri?u ??ng,"Nh? c?n xe màu ?en bóng ???c tách r?i so v?i c?m ?èn s??ng mù, ph?n ??u xe c?a Morning S sang tr?ng và n?ng ??ng h?n",thi?t k?,tích c?c,,,,
507,So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán d??i 400 tri?u ??ng,"Tuy nhiên, xét v? c?m giác lái thì Suzuki Celerio 2018 v??t tr?i h?n",giá,tích c?c,,,,
98,"R? h?n 100 tri?u, Mitsubishi Triton Athlete 2018 có th? chi?n th?ng Ford Ranger Wildtrak 2018 không?","Nhìn qua c?ng có th? th?y, giá bán c?a Trio Athlete dù là phiên b?n cao nh?t c?ng kém h?n Ranger Wildtrak b?n th?p nh?t t?i g?n 90 tri?u ??ng",giá,tiêu c?c,,,,
98,"R? h?n 100 tri?u, Mitsubishi Triton Athlete 2018 có th? chi?n th?ng Ford Ranger Wildtrak 2018 không?","C? v? trang b?, v?n hành hay ngo?i th?t ??u cho th?y Mitsubishi Triton còn trên c? m?u xe M? h?n m?t chút",tính n?ng và công ngh?,tích c?c,s?c m?nh,tích c?c,thi?t k?,tích c?c
98,"R? h?n 100 tri?u, Mitsubishi Triton Athlete 2018 có th? chi?n th?ng Ford Ranger Wildtrak 2018 không?","Còn n?u b?n mu?n 1 s?n ph?m h?u mãi t?t, ??p m?t và có giá bán l?i cao thì Ford Ranger Wildtrak s? phù h?p h?n",giá,tiêu c?c,,,,
462,So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân th?ng b?i,"?i?u này ?ã khi?n CR-V tr? nên ??t h?n khá nhi?u so v?i CX-5 (chênh l?ch g?n 200 tri?u), ?i kèm vi?c thay ??i giá ??t ng?t s? khi?n CR-V m?t ?i?m khá nhi?u tr??c ??i th? ??ng h??ng",giá,tiêu c?c,,,,
462,So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân th?ng b?i,"Tuy nhiên, Mazda CX-5 v?n có l?i th? h?n khi s? h?u chi?u dài c? s? nh?nh h?n ??i th? 40mm, ??c bi?t là khi xe ch? có 5 ch? trong khi CR-V l?i là dòng 5+2",thi?t k?,tích c?c,,,,
462,So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân th?ng b?i,"?uôi xe CR-V ???c vu?t g?n h?n v?i t?ng th? d? nhìn h?n v?i c?m ?èn h?u hình ch? L, v?i nhi?u ???ng nét gân gu?c ? phía ?uôi",thi?t k?,tích c?c,,,,
462,So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân th?ng b?i,"Honda CR-V có s?n h? tr? ?ánh l?i ch? ??ng, ?èn báo phanh kh?n c?p, c?nh báo ch?ng bu?n ng? và ??c bi?t là camera lùi 3 góc quay, t?t h?n 1 góc quay c?a CX-5",tính n?ng và công ngh?,tích c?c,,,,
462,So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân th?ng b?i,"Trong khi Mazda CX-5 2018 v?i ??ng c? 2,5L c?ng v?n cho công su?t 188 mã l?c, ?i?m khác bi?t duy nh?t là CX-5 có mô-men xo?n l?n h?n ??i th? 11 Nm",s?c m?nh,tích c?c,,,,
96,Phân khúc xe c? nh? giá r?: Ch?n Suzuki Celerio 2018 hay Hyundai Grand i10 2018?,"Có th? th?y, Hyundai Grand i10 hatchback có kích th??c nh?nh h?n m?t chút so v?i Suzuki Celerio",thi?t k?,tích c?c,,,,
96,Phân khúc xe c? nh? giá r?: Ch?n Suzuki Celerio 2018 hay Hyundai Grand i10 2018?,Nh?ng ???ng vân n?i m?m m?i n?i dài vòm bánh xe phía tr??c cho ??n c?m ?èn h?u khi?n cho chi?u dài thân xe Grand i10 2018 càng thêm v??t tr?i h?n so v?i ??i th? Suzuki Celerio,thi?t k?,tích c?c,,,,
96,Phân khúc xe c? nh? giá r?: Ch?n Suzuki Celerio 2018 hay Hyundai Grand i10 2018?,Vì có kích th??c l?n h?n nên không gian bên trong xe Hyundai Grand i10 2018 r?ng rãi h?n so v?i Suzuki Celerio,thi?t k?,tích c?c,,,,
96,Phân khúc xe c? nh? giá r?: Ch?n Suzuki Celerio 2018 hay Hyundai Grand i10 2018?,"Tuy nhiên, nh? g?m xe th?p và ??ng c? k?t h?p h?p s? t? ??ng 5 c?p, kh? n?ng v?n hành trên nh?ng ??a hình ph?c t?p c?a Suzuki Celerio ???c ?ánh giá cao h?n Hyundai Grand i10",s?c m?nh,tích c?c,,,,
350,So sánh xe Chevrolet Colorado 2019 và Ford Ranger 2019: ??i chi?n bán t?i M?,"V? kích th??c, Chevrolet Colorado to l?n h?n Ranger v? c? chi?u dài - r?ng - cao nh?ng l?i có bán kính quay vòng ngang v?i ??i th?",thi?t k?,tích c?c,,,,
350,So sánh xe Chevrolet Colorado 2019 và Ford Ranger 2019: ??i chi?n bán t?i M?,"V? thân xe, Colorado s?p x?p ph?n ?uôi xe dài h?n ??i th?, ?i?u này c?ng khá d? hi?u b?i chi?c xe này có chi?u dài t?ng th? l?n h?n Ranger t?i g?n 50mm",thi?t k?,tích c?c,,,,
350,So sánh xe Chevrolet Colorado 2019 và Ford Ranger 2019: ??i chi?n bán t?i M?,"Nh? v?y, sau khi ?ánh giá khách quan có th? th?y Chevrolet Colorado nh?nh h?n Ford Ranger ? không gian",thi?t k?,tích c?c,,,,
575,"V?i 700 tri?u, nên mua Mazda 3 2018 hay Hyundai Elantra Sport 2018?","Hi?n t?i, Hyundai Elantra Sport 2018 có kích th??c không m?y thay ??i so v?i th? h? tr??c",thi?t k?,,,,,
575,"V?i 700 tri?u, nên mua Mazda 3 2018 hay Hyundai Elantra Sport 2018?","Nhìn chung, Elantra kém 10 mm chi?u dài, 5mm chi?u r?ng so v?i Mazda 3, tuy nhiên Mazda 3 l?i có kho?ng sáng g?m t?t h?n ??i th? m?t chút, giúp xe tho?i mái ?i l?i ? nhi?u ?i?u ki?n ??a hình h?n",thi?t k?,tích c?c,,,,
112,"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: V?i 650 tri?u, nên mua bán t?i nào cho ph?i?","V? kích th??c, Chevrolet Colorado có thông s? chi?u dài x r?ng x cao t??ng ?ng là 5361 x 1872 x 1795 (mm) nên có chút “?ô” h?n so v?i con s? 5.280 x 1.815 x 1.780 (mm) c?a Triton",thi?t k?,,,,,
112,"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: V?i 650 tri?u, nên mua bán t?i nào cho ph?i?","V? thùng xe, thùng c?a Triton có thông s? chi?u dài x r?ng x cao là 1520 x 1470 x 475 (mm), nh?nh h?n khá nhi?u so v?i Colorado (1484 x 1534 x 456 mm)",thi?t k?,tích c?c,,,,
112,"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: V?i 650 tri?u, nên mua bán t?i nào cho ph?i?","Ch?a k?, Colorado c?ng s? d?ng h?p s? t? ??ng 6 c?p, h?n h?n h?p s? 5 c?p c?a Triton nên ch?c ch?n xe s? cho tr?i nghi?m t?t h?n và ti?t ki?m nhiên li?u h?n",tính n?ng và công ngh?,tích c?c,,,,
112,"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: V?i 650 tri?u, nên mua bán t?i nào cho ph?i?","V?y nên xét ? nhi?u tiêu chí thì mua Triton s? có l?i h?n, vì chi?c xe này giá có giá th?p h?n ??i th? 50 tri?u nh?ng trang b? và ngo?i th?t thì không m?y thua kém",giá,tích c?c,,,,
112,"So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: V?i 650 tri?u, nên mua bán t?i nào cho ph?i?",Còn Colorado s? h?p v?i nh?ng ng??i tr? h?n vì có ngo?i th?t ??p và kh? n?ng off-road t?t h?n h?n,thi?t k?,tích c?c,,,,
571,"V?i 3 t? ??ng, ch?n Infiniti QX60 2018 hay Audi Q7 2018 cho ph?i?","??u tiên, khi so sánh QX60 và Audi Q7 v? giá bán thì Infiniti QX60 có giá bán ??t h?n ? phiên b?n th??ng nh?ng l?i r? h?n ? phiên b?n cao c?p so v?i ??i th? t? ??c",giá,tích c?c,,,,
571,"V?i 3 t? ??ng, ch?n Infiniti QX60 2018 hay Audi Q7 2018 cho ph?i?","M?u xe ??c ng?n h?n ??i th? 41 cm nh?ng chi?u r?ng l?i ???c m? thêm 62mm và ??c bi?t là chi?u dài c? s? nh?nh h?n t?i 94mm, ?i?u này s? giúp Audi Q7 có l?i th? h?n khá nhi?u v? không gian",thi?t k?,tích c?c,,,,
89,"Mua ô tô ch?i t?t giá 400 tri?u, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" h?n?","V? ph?n ??i th?, Mitsubishi Mirage c?ng cho c?m giác khá nh? nhàng nh?ng c?ng cáp h?n ??i th? m?t chút nh? gân d?p trên m?t ca-pô, l??i t?n nhi?t t? ong vi?n crôm, c?m c?n tr??c v?i gân r? nhánh bao l?y ?èn s??ng mù khá n?i b?t",thi?t k?,tích c?c,,,,
89,"Mua ô tô ch?i t?t giá 400 tri?u, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" h?n?",Th?c t? ?ánh giá m?t cách công b?ng thì Mitsubishi Mirage 2017 có v? ?n ?i?m h?n v? m?t trang b? so v?i Hyundai Grand i10,tính n?ng và công ngh?,tích c?c,,,,
89,"Mua ô tô ch?i t?t giá 400 tri?u, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" h?n?","Tuy nhiên, Mirage v?n có th? ng?ng cao ??u h?n tr??c ??i th? b?i chi?c xe này có thêm c?t lái t? ??ng và ??p phanh t? ??, giúp xe d? dàng ??t ???c 5 sao an toàn trong th? nghi?m va ch?m c?a A-NCAP",an toàn,tích c?c,,,,
89,"Mua ô tô ch?i t?t giá 400 tri?u, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" h?n?",Nhìn vào thông s? trên có th? th?y i10 h?n Mirage 10 mã l?c s?c m?nh và 20Nm mô-men xo?n dù dùng ??ng c? dung tích ngang nhau,s?c m?nh,tích c?c,,,,
89,"Mua ô tô ch?i t?t giá 400 tri?u, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" h?n?","Tuy nhiên, Mirage l?i cho kh? n?ng ti?t ki?m nhiên li?u ?áng kinh ng?c khi ch? ng?n 4.99 l/100 km ???ng h?n h?p, th?p h?n nhi?u so v?i m?c 6l/100km c?a i10",tính n?ng và công ngh?,tích c?c,,,,
94,Nên mua Toyota Corolla Altis 2018 hay Kia Cerato 2018?,"D? dàng nh?n th?y Corolla Altis có giá bán cao h?n nhi?u so v?i Cerato, ?ây là m?t l?i th? không nh? dành cho Cerato 2018",giá,tiêu c?c,,,,
94,Nên mua Toyota Corolla Altis 2018 hay Kia Cerato 2018?,Nh? v?y m?u xe Cerato ???ng nhiên s? có kh? n?ng v?n hành m?nh m? h?n,s?c m?nh,tích c?c,,,,
94,Nên mua Toyota Corolla Altis 2018 hay Kia Cerato 2018?,V? c?m giác lái Toyota cho c?m giác t?t h?n,giá,tích c?c,,,,
76,"Mua xe d??i 600 tri?u, nên ch?n Toyota Vios 2017 hay Kia Cerato 2017?","V? kích th??c, Toyota Vios 1.5G TRD thu?c h?ng B nên dáng xe khá g?n, nh? nh?n và phù h?p h?n v?i các khu v?c ?ô th?",thi?t k?,,,,,
19,Ch?n Mazda CX-5 2018 hay Nissan X-Trail 2018?,"Xe có giá r? h?n Mazda CX-5 2018 th? h? m?i, t? bi?n th? c? s? cho ??n b?n hàng ??u",giá,tích c?c,,,,
19,Ch?n Mazda CX-5 2018 hay Nissan X-Trail 2018?,"Trong ?ó, ??i th? Nissan X-Trail  2018 ch? s? h?u m?t vài tính n?ng ti?n ích, g?m khoang hàng lý r?ng, m?c tiêu th? nhiên li?u và giá t?t h?n",giá,tích c?c,,,,
54,Hyundai Sonata 2018 và Kia Optima 2018: Ch?n sedan c? trung nào?,"Tuy nhiên, gói trang b? hàng ??u c?a Sonata có giá cao h?n Optima 2.000 USD (45 tri?u ??ng)",giá,tiêu c?c,,,,
54,Hyundai Sonata 2018 và Kia Optima 2018: Ch?n sedan c? trung nào?,"Khoang n?i th?t c?a Kia Optima 2018 và Hyundai Sonata 2018 ??u có ch?t l??ng cao, thi?t k? cu?n hút và ??u có các c?p nh?t ?áng k? so v?i tr??c ?ó",thi?t k?,,,,,
54,Hyundai Sonata 2018 và Kia Optima 2018: Ch?n sedan c? trung nào?,"M?c dù có thi?t k? t??ng t? v? ??ng c?, nh?ng Sonata 2018 xu?t s?c h?n v? khía c?nh thi?t k?, kh? n?ng ?i?u khi?n và ti?t ki?m nhiên li?u",s?c m?nh,trung l?p,thi?t k?,tích c?c,tính n?ng và công ngh?,tích c?c
461,"So sánh xe Mazda CX-5 2017 và Honda CR-V 2017 th? h? m?i: Ngang s?c, ngang tài, ngang ti?n","Honda CR-V có chi?u dài tr?c c? s? ng?n h?n ?ôi chút nh?ng chi?u dài thân xe l?i nh?nh h?n, k?t h?p v?i thi?t k? có ph?n “tham lam” ? tr? D khi?n chi?c xe trông ?? s? h?n",thi?t k?,tích c?c,,,,
461,"So sánh xe Mazda CX-5 2017 và Honda CR-V 2017 th? h? m?i: Ngang s?c, ngang tài, ngang ti?n",Không gian n?i th?t trên c? Mazda CX-5 2017 và Honda CR-V 2017 ??u ???c nâng c?p m?t cách toàn di?n so v?i th? h? ti?n nhi?m,thi?t k?,,,,,
461,"So sánh xe Mazda CX-5 2017 và Honda CR-V 2017 th? h? m?i: Ngang s?c, ngang tài, ngang ti?n","Do v?y, c?m giác lái mà CX-5 mang l?i là t?t h?n so v?i CR-V",giá,tích c?c,,,,
585,??i chi?n SUV nh?p kh?u: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 t?t h?n?,?i?u này ?ã ??y m?u xe ??i th? c?a Prado - Ford Explorer ??t nhiên có m?c giá r? h?n t?i 80 tri?u ??ng,giá,tích c?c,,,,
585,??i chi?n SUV nh?p kh?u: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 t?t h?n?,"V? thi?t k? ngo?i th?t, Land Cruiser Prado v?n mang vóc dáng h?t s?c c? ?i?n và d??ng nh? không m?y ??i khác so v?i th? h? 2002",thi?t k?,,,,,
585,??i chi?n SUV nh?p kh?u: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 t?t h?n?,"Ng??c l?i, Ford Explorer l?i cho c?m giác tr? trung và ??i m?i h?n nhi?u, th?m chí có nhi?u nét t??ng ??ng v?i nh?ng m?u xe ??t ti?n t? Range Rover",giá,tích c?c,,,,
585,??i chi?n SUV nh?p kh?u: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 t?t h?n?,"V? phía Ford Explorer, xe cho c?m giác nam tính nh?ng tr? trung h?n h?n ??i th? Nh?t B?n",giá,tích c?c,,,,
585,??i chi?n SUV nh?p kh?u: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 t?t h?n?,"Khi   v? kích th??c, có th? th?y m?u xe M? s? không có nhi?u l?i th? khi di chuy?n ??a hình nh? ??i th?",thi?t k?,,,,,
585,??i chi?n SUV nh?p kh?u: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 t?t h?n?,Dù có kích th??c có v? l?n h?n ??i th? nh?ng kho?ng sáng g?m xe th?p h?n và l?p ??t khung g?m li?n kh?i (unibody) l?i tr? thành ?i?m y?u c?a Ford Explorer trong cu?c ?ua kh? n?ng off-road v?i Toyota Land Cruiser Prado,thi?t k?,tích c?c,,,,
585,??i chi?n SUV nh?p kh?u: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 t?t h?n?,"Nhìn qua c?ng th?y s?c m?nh c?a m?u xe M? hoàn toàn v??t tr?i so v?i s?n ph?m Nh?t, dù dung tích ??ng c? bé h?n h?n",s?c m?nh,tích c?c,,,,
