word_idx,word,POS,IBO_tag
370,bốn,M,O
370,xi,N,O
370,-,F,O
370,lanh,N,O
370,sản_sinh,V,O
370,công_suất,N,O
370,185,M,O
370,mã_lực,Nu,O
370,và,C,O
370,mô,P,O
370,-,F,O
370,men,N,O
370,xoắn,N,O
370,245,M,O
370,Nm,Np,O
370,",",F,O
370,thấp,A,O
370,hơn,A,O
370,1,M,O
370,chút,N,O
370,so,V,O
370,với,E,O
370,động_cơ,N,O
370,2.5,M,O
370,L,Ny,O
370,2WD,M,O
370,của,E,O
370,Mazda,Np,B-OBJ
370,CX,Ny,I-OBJ
370,-,F,I-OBJ
370,5,M,I-OBJ
401,Dù,C,O
401,được,R,O
401,định_vị,V,O
401,thấp,A,O
401,hơn,R,O
401,nhưng,C,O
401,i10,X,B-SUB
401,lại,R,O
401,giành,V,O
401,ưu_thế,N,O
401,về,E,O
401,khả_năng,N,O
401,vận_hành,V,O
391,Chưa,R,O
391,kể,V,O
391,",",F,O
391,nhờ,V,O
391,bán_kính,N,O
391,vòng,N,O
391,quay,V,O
391,nhỏ,A,O
391,hơn,A,O
391,đối_thủ,N,O
391,0.4,M,O
391,m,Nu,O
391,nên,C,O
391,K3,Ny,B-SUB
391,cũng,R,O
391,vượt,V,O
391,mặt,N,O
391,Civic,Np,B-OBJ
391,hơn,A,O
391,khi,N,O
391,vận_hành,V,O
391,ở,E,O
391,các,L,O
391,khu_vực,N,O
391,nhỏ,A,O
391,hẹp,A,O
391,",",F,O
391,cần,V,O
391,quay,V,O
391,đầu,N,O
391,Về,E,O
391,khả_năng,N,O
391,vận_hành,V,O
391,",",F,O
391,dù,C,O
391,cùng,C,O
391,sử_dụng,V,O
391,động_cơ,N,O
391,dung_tích,N,O
391,2,M,O
391,lít,Nu,O
391,nhưng,C,O
391,K3,Np,B-SUB
391,lại,R,O
391,có,V,O
391,công_suất,N,O
391,nhỉnh,A,O
391,hơn,R,O
391,Civic,Np,B-OBJ
391,khoảng,N,O
391,6,M,O
391,mã_lực,N,O
391,và,C,O
391,4Nm,Np,O
415,Thực_tế,N,O
415,",",F,O
415,khi,N,O
415,nhìn,V,O
415,vào,E,O
415,bảng_số_liệu,N,O
415,động_cơ,N,O
415,của,E,O
415,2,M,O
415,xe,N,O
415,cũng,R,O
415,có_thể,R,O
415,thấy,V,O
415,rằng,C,O
415,Kia,P,B-SUB
415,Carens,Np,I-SUB
415,thực_sự,A,O
415,là,V,O
415,người,N,O
415,chiến_thắng,V,O
415,",",F,O
415,chiếc,Nc,O
415,xe,N,O
415,hơn,A,O
415,đối_thủ,N,B-OBJ
415,9,M,O
415,mã_lực,N,O
415,sức_mạnh,N,O
415,và,C,O
415,mô,P,O
415,-,F,O
415,men,N,O
415,xoắn,V,O
415,cũng,R,O
415,hơn,A,O
415,7Nm,Np,O
361,Nếu,C,O
361,chỉ,R,O
361,xét,V,O
361,trên,E,O
361,các,L,O
361,thông_số,N,O
361,vận_hành,V,O
361,thì,C,O
361,Ford_Focus,Np,B-SUB
361,sẽ,R,O
361,yếu_thế,V,O
361,hẳn,R,O
361,so,V,O
361,với,E,O
361,Civic,Np,B-OBJ
210,Bởi,E,O
210,lẽ,N,O
210,Mazda,Np,B-SUB
210,BT,Ny,I-SUB
210,-,F,I-SUB
210,50,M,I-SUB
210,2016,M,I-SUB
210,có,V,O
210,lợi_thế,N,O
210,khá,A,O
210,rõ_ràng,A,O
210,nhờ,V,O
210,sở_hữu,N,O
210,động_cơ_diesel,V,O
210,công_suất,N,O
210,mạnh,A,O
210,hơn,A,O
210,tới,E,O
210,39,M,O
210,mã_lực,N,O
210,cùng,A,O
210,mô,P,O
210,-,F,O
210,men,N,O
210,xoắn,V,O
210,cực_đại,N,O
210,hơn,A,O
210,110Nm,Np,O
189,Với,E,O
189,hộp_số_ít,N,O
189,cấp,N,O
189,hơn,R,O
189,nên,C,O
189,dù,E,O
189,vận_hành,N,O
189,khá,R,O
189,mượt,A,O
189,",",F,O
189,Triton,Np,B-SUB
189,vẫn,R,O
189,“,F,O
189,lép_vế,V,O
189,”,F,O
189,hơn,A,O
189,về,E,O
189,khả_năng,N,O
189,vận_hành,V,O
189,êm_ái,A,O
189,Nissan,Np,B-SUB
189,sở_hữu,V,O
189,thông_số,N,O
189,kỹ_thuật,N,O
189,vượt_trội,V,O
189,hơn,R,O
189,với,E,O
189,chế_độ,N,O
189,kiểm_soát,V,O
189,vòng,N,O
189,quay,V,O
189,động_cơ,N,O
189,Nếu,C,O
189,Nissan,Np,B-OBJ
189,NP300,Ny,I-OBJ
189,Navara,Np,I-OBJ
189,VL,Ny,I-OBJ
189,2015,M,I-OBJ
189,ghi_điểm,N,O
189,nhờ,V,O
189,khả_năng,N,O
189,vận_hành,V,O
189,mạnh_mẽ,A,O
189,",",F,O
189,trang_bị,V,O
189,an_toàn,A,O
189,khá,R,O
189,đầy_đủ,A,O
189,thì,C,O
189,Mitsubishi,Np,B-SUB
189,Triton,Np,I-SUB
189,4x4,M,I-SUB
189,AT,Nu,I-SUB
189,2015,M,I-SUB
189,lại,R,O
189,vượt_trội,V,O
189,hơn,A,O
189,về,E,O
189,tính_năng,N,O
189,vận_hành,V,O
189,trơn,A,O
189,mượt,A,O
189,và,C,O
189,tiết_kiệm,V,O
189,nhiên_liệu,N,O
161,Nếu,C,O
161,xét,V,O
161,về,E,O
161,phần_cứng,N,O
161,",",F,O
161,Sedona,Np,B-SUB
161,GATH,Ny,I-SUB
161,sẽ,R,O
161,đem,V,O
161,tới,E,O
161,khả_năng,N,O
161,vận_hành,V,O
161,mạnh_mẽ,A,O
161,hơn,R,O
161,nhờ,V,O
161,động_cơ,N,O
161,V6,Ny,O
161,dung_tích,N,O
161,3.3,M,O
161,L,Np,O
161,",",F,O
161,công_suất,N,O
161,và,C,O
161,mô,P,O
161,-,F,O
161,men,N,O
161,xoắn,V,O
161,nhiều,A,O
161,hơn,R,O
161,so,V,O
161,với,E,O
161,khối,N,O
161,động_cơ,N,O
161,4,M,O
161,xilanh,V,O
161,thẳng,A,O
161,hàng,N,O
161,2.4,M,O
161,L,Np,O
161,của,E,O
161,Odyssey,Np,B-OBJ
447,Động_cơ,N,O
447,1.6,M,O
447,L,Ny,O
447,Duratec,Np,O
447,16,M,O
447,van,N,O
447,của,E,O
447,Focus,Np,B-SUB
447,2016,M,I-SUB
447,mạnh,A,O
447,hơn,A,O
447,13,M,O
447,mã_lực,N,O
447,và,C,O
447,15,M,O
447,Nm,Np,O
447,so,V,O
447,với,E,O
447,động_cơ,N,O
447,Skyactiv,Np,O
447,1.5,M,O
447,L,Np,O
447,",",F,O
447,4,M,O
447,xi_lanh,N,O
447,thẳng,A,O
447,hàng,N,O
447,",",F,O
447,16,M,O
447,van,N,O
447,DOHC,Ny,O
447,của,E,O
447,Mazda,Np,B-OBJ
447,3,M,I-OBJ
447,1.5,M,I-OBJ
447,L,Np,I-OBJ
447,2015,M,I-OBJ
394,Mặc_dù,C,O
394,cả,P,O
394,Hyundai,Np,O
394,và,C,O
394,Honda,Np,B-SUB
394,đều,R,O
394,trang_bị,V,O
394,cho,E,O
394,sản_phẩm,N,O
394,của,E,O
394,mình,P,O
394,hộp_số,V,O
394,CVT,Ny,O
394,nhưng,C,O
394,do,E,O
394,động_cơ,N,O
394,của,E,O
394,Honda,Np,B-SUB
394,City,Np,I-SUB
394,2016,M,O
394,có,V,O
394,dung_tích,N,O
394,xi_lanh,N,O
394,lớn,A,O
394,hơn,A,O
394,cùng,C,O
394,việc,N,O
394,kết_hợp,V,O
394,với,E,O
394,công_nghệ,N,O
394,i,M,O
394,-,F,O
394,VTEC,Ny,O
394,nên,C,O
394,Honda,Np,B-SUB
394,City,Np,I-SUB
394,2016,M,O
394,có,V,O
394,công_suất,N,O
394,và,C,O
394,mức,N,O
394,mô,N,O
394,-,F,O
394,men,N,O
394,xoắn,V,O
394,lớn,A,O
394,hơn,A,O
460,Do,E,O
460,sử_dụng,V,O
460,động_cơ,N,O
460,có,V,O
460,dung_tích,N,O
460,lớn,A,O
460,hơn,A,O
460,và,C,O
460,công_suất,N,O
460,cũng,R,O
460,lớn,A,O
460,hơn,R,O
460,nên,C,O
460,Hyundai,Np,B-SUB
460,Santa,Np,I-SUB
460,Fe,Np,I-SUB
460,đem,V,O
460,lại,R,O
460,cảm_giác,N,O
460,mạnh_mẽ,A,O
460,hơn,R,O
460,nhiều,A,O
460,so,V,O
460,với,E,O
460,Mazda,Np,B-OBJ
460,CX,Ny,I-OBJ
460,-,F,I-OBJ
460,5,M,I-OBJ
516,Nếu,C,O
516,so,V,O
516,về,E,O
516,dung_tích,N,O
516,xylanh,N,O
516,thì,C,O
516,động_cơ,N,O
516,của,E,O
516,Peugeot,Np,B-SUB
516,508,M,I-SUB
516,nhỏ,A,O
516,hơn,A,O
516,Thậm_chí,R,O
516,",",F,O
516,động_cơ,N,O
516,của,E,O
516,Peugeot,Np,B-SUB
516,508,M,I-SUB
516,2015,M,I-SUB
516,còn,R,O
516,có,V,O
516,mô,P,O
516,-,F,O
516,mem,N,O
516,xoắn,V,O
516,cao,A,O
516,hơn,R,O
516,so,V,O
516,với,E,O
516,động_cơ,N,O
516,của,E,O
516,Camry,Np,B-OBJ
516,2.5,M,I-OBJ
516,Q,Np,I-OBJ
546,Vios,Np,B-SUB
546,sử_dụng,V,O
546,động_cơ,N,O
546,VVT,Ny,O
546,-,F,O
546,i,N,O
546,1.5,M,O
546,L,Np,O
546,sản_sinh,V,O
546,công_suất,N,O
546,107,M,O
546,mã_lực,Nu,O
546,",",F,O
546,mô,P,O
546,-,F,O
546,men,N,O
546,xoắn,V,O
546,cực_đại,N,O
546,141,M,O
546,Nm,Np,O
546,",",F,O
546,thấp,A,O
546,hơn,R,O
546,nhiều,A,O
546,so,V,O
546,với,E,O
546,sức_mạnh,N,O
546,139,M,O
546,mã_lực,N,O
546,",",F,O
546,momen,N,O
546,xoắn,V,O
546,cực_đại,N,O
546,176,M,O
546,Nm,Np,O
546,của,E,O
546,Cruze,Np,B-OBJ
215,Toyota_Vios,N,B-SUB
215,E,Np,I-SUB
215,MT,Ny,I-SUB
215,(,F,I-SUB
215,3,M,I-SUB
215,túi,N,I-SUB
215,khí,N,I-SUB
215,),F,I-SUB
215,sở_hữu,V,O
215,động_cơ,N,O
215,xăng,N,O
215,1.5,M,O
215,L,Ny,O
215,mạnh_mẽ,A,O
215,hơn,R,O
215,đáng_kể,A,O
215,so,V,O
215,với,E,O
215,Kia,Np,B-OBJ
215,Soluto,Np,I-OBJ
215,MT,Ny,I-OBJ
215,Deluxe,Np,I-OBJ
235,Với,E,O
235,động_cơ,N,O
235,mạnh_mẽ,A,O
235,hơn,R,O
235,",",F,O
235,không,R,O
235,khó,A,O
235,hiểu,V,O
235,khi,N,B-SUB
235,Kia,P,I-SUB
235,Seltos,Np,I-SUB
235,2021,M,I-SUB
235,sẽ,R,O
235,tốn,V,O
235,xăng,N,O
235,hơn,R,O
235,so,V,O
235,với,E,O
235,Ford,Np,B-OBJ
235,EcoSport,N,I-OBJ
235,2021,M,I-OBJ
294,Nhờ,V,O
294,trang_bị,V,O
294,công_nghệ,N,O
294,eVGT,V,O
294,nên,C,O
294,mặc_dù,C,O
294,có_thể_tích,N,O
294,nhỏ,A,O
294,hơn,A,O
294,thì,C,O
294,sức_mạnh,N,O
294,động_cơ_diesel,N,O
294,của,E,O
294,Santa,Np,B-SUB
294,Fe,Np,I-SUB
294,lớn,A,O
294,hơn,R,O
294,Pajero_Sport,Np,B-OBJ
316,Toyota_Hilux,N,B-SUB
316,2021,M,I-SUB
316,được,V,O
316,trang_bị,V,O
316,khối,N,O
316,động_cơ,N,O
316,dầu,N,O
316,Diesel,Np,O
316,1GD,M,O
316,-,F,O
316,FTV,Ny,O
316,",",F,O
316,4,M,O
316,xi_lanh,N,O
316,thẳng,A,O
316,hàng,N,O
316,cho,E,O
316,công_suất,N,O
316,201,M,O
316,mã_lực,Nu,O
316,(,F,O
316,tăng,N,O
316,27,M,O
316,mã_lực,Nu,O
316,),F,O
316,và,C,O
316,mô,P,O
316,-,F,O
316,men,N,O
316,xoắn,A,O
316,500,M,O
316,Nm,Np,O
316,(,F,O
316,tăng,V,O
316,50,M,O
316,Nm,Np,O
316,),F,O
316,so,V,O
316,với,E,O
316,bản,N,B-OBJ
316,cũ,A,I-OBJ
316,trước_đây,N,I-OBJ
320,Trong,E,O
320,khi,N,O
320,đó,P,O
320,",",F,O
320,Fadil,Np,B-SUB
320,sở_hữu,V,O
320,khối,N,O
320,động_cơ,N,O
320,thuộc,V,O
320,hàng,N,O
320,mạnh,A,O
320,nhất,R,O
320,phân,V,B-OBJ
320,khúc,N,I-OBJ
320,với,E,O
320,dung_tích,N,O
320,1.4,M,O
320,L,Np,O
320,",",F,O
320,sản_sinh,V,O
320,công_suất,N,O
320,98,M,O
320,mã_lực,Nu,O
320,tại,E,O
320,6.2,M,O
320,vòng,N,O
320,/,F,O
320,phút,Nu,O
320,",",F,O
320,mô,P,O
320,men,N,O
320,xoắn,V,O
320,cực_đại,N,O
320,128,M,O
320,Nm,Np,O
320,tại,E,O
320,4.4,M,O
320,vòng,N,O
320,/,F,O
320,phút,Nu,O
114,Ford,N,B-SUB
114,EcoSport,N,I-SUB
114,1.5,M,I-SUB
114,L,Ny,I-SUB
114,AT,Ny,I-SUB
114,Trend,Np,I-SUB
114,vượt_trội,V,O
114,hơn,R,O
114,khá,R,O
114,nhiều,A,O
114,so,V,O
114,với,E,O
114,Suzuki,Np,B-OBJ
114,XL7,Ny,I-OBJ
114,ở,E,O
114,khả_năng,N,O
114,vận_hành,V,O
212,Trong,E,O
212,khi,N,O
212,đó,P,O
212,công_nghệ,N,O
212,động_cơ,N,O
212,tăng,V,O
212,áp,N,O
212,giúp,V,O
212,Toyota_Raize,Np,B-SUB
212,sớm,A,O
212,đạt,V,O
212,mô,N,O
212,-,F,O
212,men,N,O
212,xoắn,V,O
212,tối_đa,A,O
212,ở,E,O
212,vòng,N,O
212,tua,N,O
212,thấp,A,O
212,so,V,O
212,với,E,O
212,Kia_Sonet,Np,B-OBJ
256,Về,E,O
256,sức_mạnh,N,O
256,vận_hành,V,O
256,",",F,O
256,Hyundai_Accent,Np,B-SUB
256,trang_bị_động_cơ,V,O
256,1.4,M,O
256,L,Ny,O
256,cho,E,O
256,sức_mạnh,N,O
256,100,M,O
256,mã_lực,N,O
256,",",F,O
256,lớn,A,O
256,hơn,R,O
256,nhiều,A,O
256,so,V,O
256,với,E,O
256,con_số,N,O
256,79,M,O
256,mã_lực,N,O
256,trên,E,O
256,Attrage,Np,B-OBJ
256,1.2,M,I-OBJ
256,L,Np,I-OBJ
183,Về,E,O
183,vận_hành,N,O
183,",",F,O
183,Pajero,Np,B-SUB
183,Sport,Np,I-SUB
183,mới,R,O
183,hoàn_toàn,A,O
183,vượt_trội,V,O
183,so,V,O
183,với,E,O
183,mẫu,N,B-OBJ
183,xe,N,I-OBJ
183,đồng_hương,N,I-OBJ
183,Dù,C,O
183,có,V,O
183,cùng,A,O
183,dung_tích,N,O
183,nhưng,C,O
183,động_cơ_diesel,V,O
183,trên,E,O
183,mẫu,N,B-SUB
183,SUV,Ny,I-SUB
183,nhà,N,I-SUB
183,Mitsubishi,Np,I-SUB
183,cho,V,O
183,ra,V,O
183,mức,N,O
183,công_suất,N,O
183,và,C,O
183,moment,N,O
183,xoắn,V,O
183,tốt,A,O
183,hơn,R,O
183,hẳn,R,O
406,Kết_hợp,V,O
406,với,E,O
406,khung,N,O
406,gầm,N,O
406,mới,R,O
406,",",F,O
406,Santa,Np,B-SUB
406,Fe,Np,I-SUB
406,2021,M,I-SUB
406,cho,E,O
406,khả_năng,N,O
406,vận_hành,V,O
406,đầm,N,O
406,chắc,A,O
406,hơn,R,O
406,bản,Nc,B-OBJ
406,tiền_nhiệm,N,I-OBJ
363,Một,M,O
363,trong,E,O
363,những,L,O
363,ưu_điểm,N,O
363,lớn,A,O
363,nhất,A,O
363,của,E,O
363,dòng,N,O
363,xe,N,O
363,NEW,Ny,B-SUB
363,Mitsubishi,Np,I-SUB
363,Triton,Np,I-SUB
363,4x4,M,I-SUB
363,AT,Ny,I-SUB
363,MIVEC,Ny,I-SUB
363,Premium,Np,I-SUB
363,là,V,O
363,động_cơ,N,O
363,2.4,M,O
363,L,Ny,O
363,MIVEC,Ny,O
363,công_suất,N,O
363,lên,V,O
363,tới,E,O
363,179,M,O
363,mã_lực,V,O
363,và,C,O
363,mô,P,O
363,men,N,O
363,xoắn,V,O
363,cực_đại,N,O
363,là,V,O
363,430Nm,M,O
363,",",F,O
363,tăng,V,O
363,3,M,O
363,mã,Nu,O
363,và,C,O
363,30Nm,Ny,O
363,so,V,O
363,với,E,O
363,những,L,B-OBJ
363,người,N,I-OBJ
363,tiền_nhiệm,A,I-OBJ
414,VinFast,N,B-SUB
414,Fadil,Np,I-SUB
414,2021,M,I-SUB
414,là,V,O
414,mẫu,N,O
414,xe,N,O
414,mạnh,A,O
414,nhất,R,O
414,phân,N,B-OBJ
414,khúc,N,I-OBJ
414,hatchback,N,I-OBJ
414,hạng,N,I-OBJ
414,A,Ny,I-OBJ
414,với,E,O
414,động_cơ,N,O
414,xăng,N,O
414,I,Np,O
414,-,F,O
414,4,M,O
414,",",F,O
414,dung_tích,N,O
414,1.4,M,O
414,L,Ny,O
414,cho,E,O
414,công_suất,N,O
414,cực_đại,N,O
414,98,M,O
414,mã_lực,N,O
414,tại,E,O
414,6.2,M,O
414,vòng,N,O
414,/,F,O
414,phút,Nu,O
414,và,C,O
414,mô,P,O
414,-,F,O
414,men,N,O
414,xoắn,V,O
414,cực_đại,N,O
414,128,M,O
414,Nm,Np,O
414,tại,E,O
414,4.4,M,O
414,vòng,N,O
414,/,F,O
414,phút,Nu,O
170,Về,E,O
170,vận_hành,N,O
170,",",F,O
170,Mazda,Np,B-SUB
170,CX,Ny,I-SUB
170,-,F,I-SUB
170,5,M,I-SUB
170,2,M,I-SUB
170,Deluxe,Np,I-SUB
170,hoàn_toàn,A,O
170,vượt_trội,V,O
170,so,V,O
170,với,E,O
170,Toyota_Corolla,Np,B-OBJ
170,Cross,Np,I-OBJ
170,1.8,M,I-OBJ
170,V,Ny,I-OBJ
170,với,E,O
170,công_suất,N,O
170,lớn,A,O
170,hơn,R,O
170,đến,E,O
170,16,M,O
170,hp,N,O
317,Tuy_nhiên,C,O
317,Toyota_Vios,Np,B-SUB
317,1.5,M,I-SUB
317,G,Ny,I-SUB
317,CVT,Ny,I-SUB
317,vẫn,R,O
317,sở_hữu,V,O
317,khả_năng,N,O
317,vận_hành,V,O
317,tiết_kiệm,V,O
317,và,C,O
317,tinh_tế,A,O
317,hơn,A,O
317,hẳn,R,O
218,Với,E,O
218,những,L,O
218,thông_số,N,O
218,như,C,O
218,trên,N,O
218,thì,C,O
218,chúng_ta,P,O
218,cũng,R,O
218,dễ_dàng,A,O
218,nhận,V,O
218,ra,R,O
218,khả_năng,N,O
218,vận_hành,V,O
218,của,E,O
218,VinFast,N,B-SUB
218,LUX,Ny,I-SUB
218,A,Ny,I-SUB
218,base,N,I-SUB
218,2021,M,I-SUB
218,mạnh_mẽ,N,O
218,và,C,O
218,chiếm,V,O
218,ưu_thế,N,O
218,hơn,A,O
218,hẳn,R,O
218,so,V,O
218,với,E,O
218,Toyota_Camry,Np,B-OBJ
218,2,M,I-OBJ
218,G,Ny,I-OBJ
218,2021,M,I-OBJ
273,Xét,V,O
273,về,E,O
273,khả_năng,N,O
273,vận_hành,V,O
273,",",F,O
273,mẫu,N,B-SUB
273,xe,N,I-SUB
273,nhỏ,A,I-SUB
273,đến,V,I-SUB
273,từ,E,I-SUB
273,Nhật,Np,I-SUB
273,là,V,I-SUB
273,Honda,Np,I-SUB
273,Brio,Np,I-SUB
273,G,Np,I-SUB
273,chiếm,V,O
273,lợi_thế,N,O
273,hơn,A,O
273,khi,N,O
273,không,R,O
273,chỉ,R,O
273,được,V,O
273,trang_bị_động_cơ,V,O
273,mạnh_mẽ,A,O
273,hơn,R,O
273,",",F,O
273,mà,C,O
273,còn,R,O
273,được,V,O
273,trang_bị,V,O
273,hộp_số,N,O
273,vô,V,O
273,cấp,N,O
273,CVT,Ny,O
273,",",F,O
273,mang,V,O
273,lại,R,O
273,cảm_giác,N,O
273,lái,V,O
273,thú_vị,A,O
273,hơn,A,O
273,so,V,O
273,với,E,O
273,hộp_số,N,O
273,tự_động,A,O
273,4,M,O
273,cấp,N,O
273,trên,E,O
273,i10,N,O
310,Vinfast,Np,B-SUB
310,LUX,Ny,I-SUB
310,A2,Ny,I-SUB
310,.,F,I-SUB
310,0,M,I-SUB
310,Premium,Np,I-SUB
310,vượt_trội,V,O
310,hơn,A,O
310,hẳn,R,O
310,Camry,Np,B-OBJ
310,2.5,M,I-OBJ
310,Q,Ny,I-OBJ
310,ở,E,O
310,khả_năng,N,O
310,vận_hành,V,O
569,Honda,N,B-SUB
569,CR,Ny,I-SUB
569,-,F,I-SUB
569,V,Np,I-SUB
569,được,V,O
569,trang_bị_động_cơ,V,O
569,xăng,N,O
569,tăng,V,O
569,áp,N,O
569,hiện_đại,A,O
569,",",F,O
569,cho,E,O
569,sức_mạnh,N,O
569,mã_lực,N,O
569,lớn,A,O
569,hơn,R,O
569,Tucson,Np,B-OBJ
280,Cụ_thể,A,O
280,",",F,O
280,động_cơ,N,O
280,1.5,M,O
280,L,Np,O
280,trên,E,O
280,Mazda,Np,B-SUB
280,2,M,I-SUB
280,2020,M,I-SUB
280,cho,E,O
280,mức,N,O
280,công_suất,N,O
280,và,C,O
280,mô,P,O
280,men,N,O
280,xoắn,V,O
280,tốt,A,O
280,hơn,R,O
280,đáng_kể,N,O
280,so,V,O
280,với,E,O
280,động_cơ,N,O
280,Kappa,Np,O
280,1.4,M,O
280,L,Ny,O
280,trên,E,O
280,Accent,Np,B-OBJ
280,Không,R,O
280,chỉ,R,O
280,mạnh,A,O
280,hơn,A,O
280,",",F,O
280,động_cơ,N,O
280,Skyactiv,Np,O
280,-,F,O
280,G,Ny,O
280,trên,E,O
280,Mazda,Np,B-SUB
280,2,M,I-SUB
280,cũng,R,O
280,được,V,O
280,tối_ưu,V,O
280,tốt,A,O
280,hơn,R,O
280,Accent,Np,B-OBJ
280,với,E,O
280,mức,N,O
280,tiêu_thụ,V,O
280,nhiên_liệu,N,O
280,hỗn_hợp,N,O
280,tốt,A,O
280,hơn,R,O
280,(,F,O
280,số_liệu,N,O
280,theo,V,O
280,công_bố,N,O
280,từ,E,O
280,hãng,N,O
280,),F,O
303,Sức_mạnh,N,O
303,công_suất,N,O
303,đạt,V,O
303,được,V,O
303,trên,E,O
303,Hyundai,Np,B-SUB
303,SantaFe,V,I-SUB
303,bản,Nc,O
303,máy,N,O
303,xăng,N,O
303,cao_cấp,A,O
303,là,V,O
303,lớn,A,O
303,hơn,A,O
303,so,V,O
303,với,E,O
303,Peugeot,Np,B-OBJ
303,5008,M,I-OBJ
303,do,E,O
303,xe,N,O
303,trang_bị_động_cơ,V,O
303,có,V,O
303,dung_tích,N,O
303,lớn,A,O
303,hơn,A,O
303,",",F,O
303,đáp_ứng,V,O
303,linh_hoạt,N,O
303,nhu_cầu,N,O
303,đi_lại,V,O
303,trong,E,O
303,phố,N,O
303,thị,N,O
303,và,C,O
303,cả,P,O
303,đường_trường,N,O
255,Cụ_thể,A,O
255,",",F,O
255,động_cơ,N,O
255,1.5,M,O
255,L,Np,O
255,trên,E,O
255,Vios,Np,B-SUB
255,cho,E,O
255,mức,N,O
255,công_suất,N,O
255,và,C,O
255,mô,P,O
255,men,N,O
255,xoắn,V,O
255,tốt,A,O
255,hơn,R,O
255,so,V,O
255,với,E,O
255,động_cơ,N,O
255,Kappa,Np,O
255,1.4,M,O
255,L,Ny,O
255,trên,E,O
255,Accent,Np,B-OBJ
255,Không,R,O
255,chỉ,R,O
255,mạnh,A,O
255,hơn,A,O
255,",",F,O
255,động_cơ,N,O
255,trên,E,O
255,Vios,Np,B-SUB
255,cũng,R,O
255,được,V,O
255,tối_ưu,V,O
255,tốt,A,O
255,hơn,R,O
255,Accent,Np,B-OBJ
255,với,E,O
255,mức,N,O
255,tiêu_thụ,V,O
255,nhiên_liệu,N,O
255,tốt,A,O
255,hơn,R,O
255,",",F,O
255,dù,C,O
255,không,R,O
255,đáng_kể,A,O
286,Là,V,O
286,phiên_bản,N,O
286,thể_thao,N,O
286,",",F,O
286,Elantra,Np,B-SUB
286,1.6,M,I-SUB
286,T,Ny,I-SUB
286,mạnh_mẽ,A,O
286,hơn,R,O
286,nhờ,V,O
286,được,R,O
286,trang_bị_động_cơ,Nc,O
286,Turbo,Np,O
286,",",F,O
286,cho,E,O
286,công_suất,N,O
286,vượt_trội,V,O
286,hơn,A,O
286,hẳn,R,O
286,với,E,O
286,204,M,O
286,mã_lực,N,O
286,và,C,O
286,265,M,O
286,Nm,Np,O
286,",",F,O
286,đi,V,O
286,kèm,V,O
286,là,V,O
286,hộp_số,N,O
286,tự_động,A,O
286,7,M,O
286,cấp,N,O
146,Về,E,O
146,vận_hành,N,O
146,",",F,O
146,Fadil,Np,B-SUB
146,với,E,O
146,động_cơ,N,O
146,vượt,V,O
146,tầm,N,O
146,phân,V,O
146,khúc,N,O
146,chiếm,V,O
146,ưu_thế,N,O
146,hoàn_toàn,A,O
146,so,V,O
146,với,E,O
146,động_cơ,N,O
146,1.2,M,O
146,truyền_thống,N,O
146,của,E,O
146,i10,N,B-OBJ
146,Động_cơ,N,O
146,1.4,M,O
146,L,Np,O
146,kết_hợp,V,O
146,với,E,O
146,hộp_số,N,O
146,vô,V,O
146,cấp,N,O
146,CVT,Ny,O
146,mang,V,O
146,đến,V,O
146,cho,E,O
146,Fadil,Np,B-SUB
146,khả_năng,N,O
146,vận_hành,V,O
146,êm_ái,A,O
146,",",F,O
146,nhàn_nhã,N,O
146,và,C,O
146,linh_hoạt,A,O
146,hơn,A,O
146,đối_thủ,N,B-OBJ
146,Hàn_Quốc,Np,I-OBJ
285,Với,E,O
285,kiểu,N,O
285,định_giá,N,O
285,lưng_chừng,V,O
285,giữa,N,O
285,2,M,O
285,phân,N,O
285,khúc,Nc,O
285,A,Ny,O
285,và,C,O
285,B,Ny,O
285,",",F,O
285,Suzuki,Np,B-SUB
285,Swift,Np,I-SUB
285,sở_hữu,V,O
285,nền_tảng,N,O
285,động_cơ,N,O
285,thấp,A,O
285,nhất,A,O
285,trong,E,O
285,số,N,O
285,các,L,B-OBJ
285,mẫu,N,I-OBJ
285,xe,N,I-OBJ
285,ở,E,I-OBJ
285,phân,N,I-OBJ
285,khúc,N,I-OBJ
285,hạng,N,I-OBJ
285,B,Np,I-OBJ
570,Mazda,N,B-SUB
570,CX,Ny,I-SUB
570,-,F,I-SUB
570,5,M,I-SUB
570,bản,N,I-SUB
570,cao_cấp,A,I-SUB
570,nhất,A,I-SUB
570,trang_bị_động_cơ,N,O
570,2.5,M,O
570,L,Ny,O
570,cho,E,O
570,công_suất,N,O
570,mạnh,A,O
570,hơn,A,O
288,Việc,N,O
288,được,V,O
288,trang_bị,V,O
288,loại,Nc,O
288,động_cơ,N,O
288,có,V,O
288,dung_tích,N,O
288,1.4,M,O
288,L,Np,O
288,trên,E,O
288,Soluto,Np,B-SUB
288,giúp,V,O
288,cho,E,O
288,xe,N,O
288,có,V,O
288,công_suất,N,O
288,và,C,O
288,mô,P,O
288,-,F,O
288,men,N,O
288,xoắn,V,O
288,vượt_trội,V,O
288,hơn,A,O
288,hẳn,R,O
288,so,V,O
288,với,E,O
288,Attrage,Np,B-OBJ
269,Đều,R,O
269,trang_bị_động_cơ,V,O
269,dung_tích,N,O
269,2,M,O
269,L,Ny,O
269,nhưng,C,O
