word_idx,word,IBO_tag
408,Hyundai,1
408,SantaFe,2
408,lại,0
408,chỉ,0
408,lắp_đặt,0
408,động_cơ,0
408,"2,2",0
408,L,0
408,",",0
408,kém,0
408,hơn,0
408,hẳn,0
408,dạng,0
408,2.5,0
408,L,0
408,của,0
408,Mazda,3
408,CX,4
408,-,4
408,5,4
408,2016,4
420,Nhìn_chung,0
420,",",0
420,nếu,0
420,xét,0
420,về,0
420,mặt,0
420,thông_số,0
420,thì,0
420,rõ_ràng,0
420,Mazda6,1
420,có,0
420,khả_năng,0
420,vận_hành,0
420,mạnh_mẽ,0
420,hơn,0
420,",",0
420,chênh_lệch,0
420,so,0
420,với,0
420,mẫu,3
420,xe,4
420,Hàn,4
420,9,0
420,mã_lực,0
420,và,0
420,22,0
420,Nm,0
420,sức_kéo,0
347,Khi,0
347,về,0
347,khả_năng,0
347,vận_hành,0
347,thì,0
347,Aveo,1
347,rõ_ràng,0
347,có,0
347,lợi_thế,0
347,hơn,0
347,về,0
347,mặt,0
347,thông_số,0
348,Nếu,0
348,chỉ,0
348,nhìn,0
348,vào,0
348,bảng,0
348,thông_số,0
348,vận_hành,0
348,",",0
348,có_thể,0
348,thấy,0
348,Chevrolet,1
348,Captiva,2
348,Revv,2
348,mạnh,0
348,hơn,0
348,đối_thủ,3
348,4,0
348,mã_lực,0
207,Mẫu,1
207,sedan,2
207,đến,2
207,từ,2
207,Đức,2
207,được,0
207,trang_bị_động_cơ,0
207,xăng,0
207,tăng,0
207,áp,0
207,TSI,0
207,",",0
207,sản_sinh,0
207,công_suất,0
207,tối_đa,0
207,177,0
207,mã_lực,0
207,và,0
207,mô,0
207,men,0
207,xoắn,0
207,cực_đại,0
207,250,0
207,",",0
207,thấp,0
207,hơn,0
207,chỉ,0
207,1,0
207,mã_lực,0
207,so,0
207,với,0
207,Camry,3
370,Xe,1
370,sử_dụng,0
370,động_cơ,0
370,"2,4",0
370,lít,0
370,bốn,0
370,xi,0
370,-,0
370,lanh,0
370,sản_sinh,0
370,công_suất,0
370,185,0
370,mã_lực,0
370,và,0
370,mô,0
370,-,0
370,men,0
370,xoắn,0
370,245,0
370,Nm,0
370,",",0
370,thấp,0
370,hơn,0
370,1,0
370,chút,0
370,so,0
370,với,0
370,động_cơ,0
370,2.5,0
370,L,0
370,2WD,0
370,của,0
370,Mazda,3
370,CX,4
370,-,4
370,5,4
401,Dù,0
401,được,0
401,định_vị,0
401,thấp,0
401,hơn,0
401,nhưng,0
401,i10,1
401,lại,0
401,giành,0
401,ưu_thế,0
401,về,0
401,khả_năng,0
401,vận_hành,0
391,Chưa,0
391,kể,0
391,",",0
391,nhờ,0
391,bán_kính,0
391,vòng,0
391,quay,0
391,nhỏ,0
391,hơn,0
391,đối_thủ,0
391,0.4,0
391,m,0
391,nên,0
391,K3,1
391,cũng,0
391,vượt,0
391,mặt,0
391,Civic,3
391,hơn,0
391,khi,0
391,vận_hành,0
391,ở,0
391,các,0
391,khu_vực,0
391,nhỏ,0
391,hẹp,0
391,",",0
391,cần,0
391,quay,0
391,đầu,0
391,Về,0
391,khả_năng,0
391,vận_hành,0
391,",",0
391,dù,0
391,cùng,0
391,sử_dụng,0
391,động_cơ,0
391,dung_tích,0
391,2.0,0
391,lít,0
391,nhưng,0
391,K3,1
391,lại,0
391,có,0
391,công_suất,0
391,nhỉnh,0
391,hơn,0
391,Civic,3
391,khoảng,0
391,6,0
391,mã_lực,0
391,và,0
391,4Nm,0
415,Thực_tế,0
415,",",0
415,khi,0
415,nhìn,0
415,vào,0
415,bảng_số_liệu,0
415,động_cơ,0
415,của,0
415,2,0
415,xe,0
415,cũng,0
415,có_thể,0
415,thấy,0
415,rằng,0
415,Kia,1
415,Carens,2
415,thực_sự,0
415,là,0
415,người,0
415,chiến_thắng,0
415,",",0
415,chiếc,0
415,xe,0
415,hơn,0
415,đối_thủ,3
415,9,0
415,mã_lực,0
415,sức_mạnh,0
415,và,0
415,mô,0
415,-,0
415,men,0
415,xoắn,0
415,cũng,0
415,hơn,0
415,7Nm,0
361,Nếu,0
361,chỉ,0
361,xét,0
361,trên,0
361,các,0
361,thông_số,0
361,vận_hành,0
361,thì,0
361,Ford_Focus,1
361,sẽ,0
361,yếu_thế,0
361,hẳn,0
361,so,0
361,với,0
361,Civic,3
210,Bởi,0
210,lẽ,0
210,Mazda,1
210,BT,2
210,-,2
210,50,2
210,2016,2
210,có,0
210,lợi_thế,0
210,khá,0
210,rõ_ràng,0
210,nhờ,0
210,sở_hữu,0
210,động_cơ_diesel,0
210,công_suất,0
210,mạnh,0
210,hơn,0
210,tới,0
210,39,0
210,mã_lực,0
210,cùng,0
210,mô,0
210,-,0
210,men,0
210,xoắn,0
210,cực_đại,0
210,hơn,0
210,110Nm,0
189,Với,0
189,hộp_số_ít,0
189,cấp,0
189,hơn,0
189,nên,0
189,dù,0
189,vận_hành,0
189,khá,0
189,mượt,0
189,",",0
189,Triton,1
189,vẫn,0
189,“,0
189,lép_vế,0
189,”,0
189,hơn,0
189,về,0
189,khả_năng,0
189,vận_hành,0
189,êm_ái,0
189,Nissan,1
189,sở_hữu,0
189,thông_số,0
189,kỹ_thuật,0
189,vượt_trội,0
189,hơn,0
189,với,0
189,chế_độ,0
189,kiểm_soát,0
189,vòng,0
189,quay,0
189,động_cơ,0
189,Nếu,0
189,Nissan,3
189,NP300,4
189,Navara,4
189,VL,4
189,2015,4
189,ghi_điểm,0
189,nhờ,0
189,khả_năng,0
189,vận_hành,0
189,mạnh_mẽ,0
189,",",0
189,trang_bị,0
189,an_toàn,0
189,khá,0
189,đầy_đủ,0
189,thì,0
189,Mitsubishi,1
189,Triton,2
189,4x4,2
189,AT,2
189,2015,2
189,lại,0
189,vượt_trội,0
189,hơn,0
189,về,0
189,tính_năng,0
189,vận_hành,0
189,trơn,0
189,mượt,0
189,và,0
189,tiết_kiệm,0
189,nhiên_liệu,0
161,Nếu,0
161,xét,0
161,về,0
161,phần_cứng,0
161,",",0
161,Sedona,1
161,GATH,2
161,sẽ,0
161,đem,0
161,tới,0
161,khả_năng,0
161,vận_hành,0
161,mạnh_mẽ,0
161,hơn,0
161,nhờ,0
161,động_cơ,0
161,V6,0
161,dung_tích,0
161,3.3,0
161,L,0
161,",",0
161,công_suất,0
161,và,0
161,mô,0
161,-,0
161,men,0
161,xoắn,0
161,nhiều,0
161,hơn,0
161,so,0
161,với,0
161,khối,0
161,động_cơ,0
161,4,0
161,xilanh,0
161,thẳng,0
161,hàng,0
161,2.4,0
161,L,0
161,của,0
161,Odyssey,3
447,Động_cơ,0
447,1.6,0
447,L,0
447,Duratec,0
447,16,0
447,van,0
447,của,0
447,Focus,1
447,2016,2
447,mạnh,0
447,hơn,0
447,13,0
447,mã_lực,0
447,và,0
447,15,0
447,Nm,0
447,so,0
447,với,0
447,động_cơ,0
447,Skyactiv,0
447,1.5,0
447,L,0
447,",",0
447,4,0
447,xi_lanh,0
447,thẳng,0
447,hàng,0
447,",",0
447,16,0
447,van,0
447,DOHC,0
447,của,0
447,Mazda,3
447,3,4
447,1.5,4
447,L,4
447,2015,4
394,Mặc_dù,0
394,cả,0
394,Hyundai,0
394,và,0
394,Honda,1
394,đều,0
394,trang_bị,0
394,cho,0
394,sản_phẩm,0
394,của,0
394,mình,0
394,hộp_số,0
394,CVT,0
394,nhưng,0
394,do,0
394,động_cơ,0
394,của,0
394,Honda,1
394,City,2
394,2016,0
394,có,0
394,dung_tích,0
394,xi_lanh,0
394,lớn,0
394,hơn,0
394,cùng,0
394,việc,0
394,kết_hợp,0
394,với,0
394,công_nghệ,0
394,i,0
394,-,0
394,VTEC,0
394,nên,0
394,Honda,1
394,City,2
394,2016,0
394,có,0
394,công_suất,0
394,và,0
394,mức,0
394,mô,0
394,-,0
394,men,0
394,xoắn,0
394,lớn,0
394,hơn,0
460,Do,0
460,sử_dụng,0
460,động_cơ,0
460,có,0
460,dung_tích,0
460,lớn,0
460,hơn,0
460,và,0
460,công_suất,0
460,cũng,0
460,lớn,0
460,hơn,0
460,nên,0
460,Hyundai,1
460,Santa,2
460,Fe,2
460,đem,0
460,lại,0
460,cảm_giác,0
460,mạnh_mẽ,0
460,hơn,0
460,nhiều,0
460,so,0
460,với,0
460,Mazda,3
460,CX,4
460,-,4
460,5,4
516,Nếu,0
516,so,0
516,về,0
516,dung_tích,0
516,xylanh,0
516,thì,0
516,động_cơ,0
516,của,0
516,Peugeot,1
516,508,2
516,nhỏ,0
516,hơn,0
516,Thậm_chí,0
516,",",0
516,động_cơ,0
516,của,0
516,Peugeot,1
516,508,2
516,2015,2
516,còn,0
516,có,0
516,mô,0
516,-,0
516,mem,0
516,xoắn,0
516,cao,0
516,hơn,0
516,so,0
516,với,0
516,động_cơ,0
516,của,0
516,Camry,3
516,2.5,4
516,Q,4
546,Vios,1
546,sử_dụng,0
546,động_cơ,0
546,VVT,0
546,-,0
546,i,0
546,1.5,0
546,L,0
546,sản_sinh,0
546,công_suất,0
546,107,0
546,mã_lực,0
546,",",0
546,mô,0
546,-,0
546,men,0
546,xoắn,0
546,cực_đại,0
546,141,0
546,Nm,0
546,",",0
546,thấp,0
546,hơn,0
546,nhiều,0
546,so,0
546,với,0
546,sức_mạnh,0
546,139,0
546,mã_lực,0
546,",",0
546,momen,0
546,xoắn,0
546,cực_đại,0
546,176,0
546,Nm,0
546,của,0
546,Cruze,3
215,Toyota_Vios,1
215,E,2
215,MT,2
215,(,2
215,3,2
215,túi,2
215,khí,2
215,),2
215,sở_hữu,0
215,động_cơ,0
215,xăng,0
215,1.5,0
215,L,0
215,mạnh_mẽ,0
215,hơn,0
215,đáng_kể,0
215,so,0
215,với,0
215,Kia,3
215,Soluto,4
215,MT,4
215,Deluxe,4
235,Với,0
235,động_cơ,0
235,mạnh_mẽ,0
235,hơn,0
235,",",0
235,không,0
235,khó,0
235,hiểu,0
235,khi,1
235,Kia,2
235,Seltos,2
235,2021,2
235,sẽ,0
235,tốn,0
235,xăng,0
235,hơn,0
235,so,0
235,với,0
235,Ford,3
235,EcoSport,4
235,2021,4
294,Nhờ,0
294,trang_bị,0
294,công_nghệ,0
294,eVGT,0
294,nên,0
294,mặc_dù,0
294,có_thể_tích,0
294,nhỏ,0
294,hơn,0
294,thì,0
294,sức_mạnh,0
294,động_cơ_diesel,0
294,của,0
294,Santa,1
294,Fe,2
294,lớn,0
294,hơn,0
294,Pajero_Sport,3
316,Toyota_Hilux,1
316,2021,2
316,được,0
316,trang_bị,0
316,khối,0
316,động_cơ,0
316,dầu,0
316,Diesel,0
316,1GD,0
316,-,0
316,FTV,0
316,",",0
316,4,0
316,xi_lanh,0
316,thẳng,0
316,hàng,0
316,cho,0
316,công_suất,0
316,201,0
316,mã_lực,0
316,(,0
316,tăng,0
316,27,0
316,mã_lực,0
316,),0
316,và,0
316,mô,0
316,-,0
316,men,0
316,xoắn,0
316,500,0
316,Nm,0
316,(,0
316,tăng,0
316,50,0
316,Nm,0
316,),0
316,so,0
316,với,0
316,bản,3
316,cũ,4
316,trước_đây,4
320,Trong,0
320,khi,0
320,đó,0
320,",",0
320,Fadil,1
320,sở_hữu,0
320,khối,0
320,động_cơ,0
320,thuộc,0
320,hàng,0
320,mạnh,0
320,nhất,0
320,phân,3
320,khúc,4
320,với,0
320,dung_tích,0
320,1.4,0
320,L,0
320,",",0
320,sản_sinh,0
320,công_suất,0
320,98,0
320,mã_lực,0
320,tại,0
320,6.200,0
320,vòng,0
320,/,0
320,phút,0
320,",",0
320,mô,0
320,men,0
320,xoắn,0
320,cực_đại,0
320,128,0
320,Nm,0
320,tại,0
320,4.400,0
320,vòng,0
320,/,0
320,phút,0
114,Ford,1
114,EcoSport,2
114,1.5,2
114,L,2
114,AT,2
114,Trend,2
114,vượt_trội,0
114,hơn,0
114,khá,0
114,nhiều,0
114,so,0
114,với,0
114,Suzuki,3
114,XL7,4
114,ở,0
114,khả_năng,0
114,vận_hành,0
212,Trong,0
212,khi,0
212,đó,0
212,công_nghệ,0
212,động_cơ,0
212,tăng,0
212,áp,0
212,giúp,0
212,Toyota_Raize,1
212,sớm,0
212,đạt,0
212,mô,0
212,-,0
212,men,0
212,xoắn,0
212,tối_đa,0
212,ở,0
212,vòng,0
212,tua,0
212,thấp,0
212,so,0
212,với,0
212,Kia_Sonet,3
256,Về,0
256,sức_mạnh,0
256,vận_hành,0
256,",",0
256,Hyundai_Accent,1
256,trang_bị_động_cơ,0
256,1.4,0
256,L,0
256,cho,0
256,sức_mạnh,0
256,100,0
256,mã_lực,0
256,",",0
256,lớn,0
256,hơn,0
256,nhiều,0
256,so,0
256,với,0
256,con_số,0
256,79,0
256,mã_lực,0
256,trên,0
256,Attrage,3
256,1.2,4
256,L,4
183,Về,0
183,vận_hành,0
183,",",0
183,Pajero,1
183,Sport,2
183,mới,0
183,hoàn_toàn,0
183,vượt_trội,0
183,so,0
183,với,0
183,mẫu,3
183,xe,4
183,đồng_hương,4
183,Dù,0
183,có,0
183,cùng,0
183,dung_tích,0
183,nhưng,0
183,động_cơ_diesel,0
183,trên,0
183,mẫu,1
183,SUV,2
183,nhà,2
183,Mitsubishi,2
183,cho,0
183,ra,0
183,mức,0
183,công_suất,0
183,và,0
183,moment,0
183,xoắn,0
183,tốt,0
183,hơn,0
183,hẳn,0
406,Kết_hợp,0
406,với,0
406,khung,0
406,gầm,0
406,mới,0
406,",",0
406,Santa,1
406,Fe,2
406,2021,2
406,cho,0
406,khả_năng,0
406,vận_hành,0
406,đầm,0
406,chắc,0
406,hơn,0
406,bản,3
406,tiền_nhiệm,4
363,Một,0
363,trong,0
363,những,0
363,ưu_điểm,0
363,lớn,0
363,nhất,0
363,của,0
363,dòng,0
363,xe,0
363,NEW,1
363,Mitsubishi,2
363,Triton,2
363,4x4,2
363,AT,2
363,MIVEC,2
363,Premium,2
363,là,0
363,động_cơ,0
363,2.4,0
363,L,0
363,MIVEC,0
363,công_suất,0
363,lên,0
363,tới,0
363,179,0
363,mã_lực,0
363,và,0
363,mô,0
363,men,0
363,xoắn,0
363,cực_đại,0
363,là,0
363,430Nm,0
363,",",0
363,tăng,0
363,3,0
363,mã,0
363,và,0
363,30Nm,0
363,so,0
363,với,0
363,những,3
363,người,4
363,tiền_nhiệm,4
414,VinFast,1
414,Fadil,2
414,2021,2
414,là,0
414,mẫu,0
414,xe,0
414,mạnh,0
414,nhất,0
414,phân,3
414,khúc,4
414,hatchback,4
414,hạng,4
414,A,4
414,với,0
414,động_cơ,0
414,xăng,0
414,I,0
414,-,0
414,4,0
414,",",0
414,dung_tích,0
414,1.4,0
414,L,0
414,cho,0
414,công_suất,0
414,cực_đại,0
414,98,0
414,mã_lực,0
414,tại,0
414,6.200,0
414,vòng,0
414,/,0
414,phút,0
414,và,0
414,mô,0
414,-,0
414,men,0
414,xoắn,0
414,cực_đại,0
414,128,0
414,Nm,0
414,tại,0
414,4.400,0
414,vòng,0
414,/,0
414,phút,0
170,Về,0
170,vận_hành,0
170,",",0
170,Mazda,1
170,CX,2
170,-,2
170,5,2
170,2.0,2
170,Deluxe,2
170,hoàn_toàn,0
170,vượt_trội,0
170,so,0
170,với,0
170,Toyota_Corolla,3
170,Cross,4
170,1.8,4
170,V,4
170,với,0
170,công_suất,0
170,lớn,0
170,hơn,0
170,đến,0
170,16,0
170,hp,0
317,Tuy_nhiên,0
317,Toyota_Vios,1
317,1.5,2
317,G,2
317,CVT,2
317,vẫn,0
317,sở_hữu,0
317,khả_năng,0
317,vận_hành,0
317,tiết_kiệm,0
317,và,0
317,tinh_tế,0
317,hơn,0
317,hẳn,0
218,Với,0
218,những,0
218,thông_số,0
218,như,0
218,trên,0
218,thì,0
218,chúng_ta,0
218,cũng,0
218,dễ_dàng,0
218,nhận,0
218,ra,0
218,khả_năng,0
218,vận_hành,0
218,của,0
218,VinFast,1
218,LUX,2
218,A,2
218,base,2
218,2021,2
218,mạnh_mẽ,0
218,và,0
218,chiếm,0
218,ưu_thế,0
218,hơn,0
218,hẳn,0
218,so,0
218,với,0
218,Toyota_Camry,3
218,2.0,4
218,G,4
218,2021,4
273,Xét,0
273,về,0
273,khả_năng,0
273,vận_hành,0
273,",",0
273,mẫu,1
273,xe,2
273,nhỏ,2
273,đến,2
273,từ,2
273,Nhật,2
273,là,2
273,Honda,2
273,Brio,2
273,G,2
273,chiếm,0
273,lợi_thế,0
273,hơn,0
273,khi,0
273,không,0
273,chỉ,0
273,được,0
273,trang_bị_động_cơ,0
273,mạnh_mẽ,0
273,hơn,0
273,",",0
273,mà,0
273,còn,0
273,được,0
273,trang_bị,0
273,hộp_số,0
273,vô,0
273,cấp,0
273,CVT,0
273,",",0
273,mang,0
273,lại,0
273,cảm_giác,0
273,lái,0
273,thú_vị,0
273,hơn,0
273,so,0
273,với,0
273,hộp_số,0
273,tự_động,0
273,4,0
273,cấp,0
273,trên,0
273,i10,0
310,Vinfast,1
310,LUX,2
310,A2,2
310,.,2
310,0,2
310,Premium,2
310,vượt_trội,0
310,hơn,0
310,hẳn,0
310,Camry,3
310,2.5,4
310,Q,4
310,ở,0
310,khả_năng,0
310,vận_hành,0
569,Honda,1
569,CR,2
569,-,2
569,V,2
569,được,0
569,trang_bị_động_cơ,0
569,xăng,0
569,tăng,0
569,áp,0
569,hiện_đại,0
569,",",0
569,cho,0
569,sức_mạnh,0
569,mã_lực,0
569,lớn,0
569,hơn,0
569,Tucson,3
280,Cụ_thể,0
280,",",0
280,động_cơ,0
280,1.5,0
280,L,0
280,trên,0
280,Mazda,1
280,2,2
280,2020,2
280,cho,0
280,mức,0
280,công_suất,0
280,và,0
280,mô,0
280,men,0
280,xoắn,0
280,tốt,0
280,hơn,0
280,đáng_kể,0
280,so,0
280,với,0
280,động_cơ,0
280,Kappa,0
280,1.4,0
280,L,0
280,trên,0
280,Accent,3
280,Không,0
280,chỉ,0
280,mạnh,0
280,hơn,0
280,",",0
280,động_cơ,0
280,Skyactiv,0
280,-,0
280,G,0
280,trên,0
280,Mazda,1
280,2,2
280,cũng,0
280,được,0
280,tối_ưu,0
280,tốt,0
280,hơn,0
280,Accent,3
280,với,0
280,mức,0
280,tiêu_thụ,0
280,nhiên_liệu,0
280,hỗn_hợp,0
280,tốt,0
280,hơn,0
280,(,0
280,số_liệu,0
280,theo,0
280,công_bố,0
280,từ,0
280,hãng,0
280,),0
303,Sức_mạnh,0
303,công_suất,0
303,đạt,0
303,được,0
303,trên,0
303,Hyundai,1
303,SantaFe,2
303,bản,0
303,máy,0
303,xăng,0
303,cao_cấp,0
303,là,0
303,lớn,0
303,hơn,0
303,so,0
303,với,0
303,Peugeot,3
303,5008,4
303,do,0
303,xe,0
303,trang_bị_động_cơ,0
303,có,0
303,dung_tích,0
303,lớn,0
303,hơn,0
303,",",0
303,đáp_ứng,0
303,linh_hoạt,0
303,nhu_cầu,0
303,đi_lại,0
303,trong,0
303,phố,0
303,thị,0
303,và,0
303,cả,0
303,đường_trường,0
255,Cụ_thể,0
255,",",0
255,động_cơ,0
255,1.5,0
255,L,0
255,trên,0
255,Vios,1
255,cho,0
255,mức,0
255,công_suất,0
255,và,0
255,mô,0
255,men,0
255,xoắn,0
255,tốt,0
255,hơn,0
255,so,0
255,với,0
255,động_cơ,0
255,Kappa,0
255,1.4,0
255,L,0
255,trên,0
255,Accent,3
255,Không,0
255,chỉ,0
255,mạnh,0
255,hơn,0
255,",",0
255,động_cơ,0
255,trên,0
255,Vios,1
255,cũng,0
255,được,0
255,tối_ưu,0
255,tốt,0
255,hơn,0
255,Accent,3
255,với,0
255,mức,0
255,tiêu_thụ,0
255,nhiên_liệu,0
255,tốt,0
255,hơn,0
255,",",0
255,dù,0
255,không,0
255,đáng_kể,0
286,Là,0
286,phiên_bản,0
286,thể_thao,0
286,",",0
286,Elantra,1
286,1.6,2
286,T,2
286,mạnh_mẽ,0
286,hơn,0
286,nhờ,0
286,được,0
286,trang_bị_động_cơ,0
286,Turbo,0
286,",",0
286,cho,0
286,công_suất,0
286,vượt_trội,0
286,hơn,0
286,hẳn,0
286,với,0
286,204,0
286,mã_lực,0
286,và,0
286,265,0
286,Nm,0
286,",",0
286,đi,0
286,kèm,0
286,là,0
286,hộp_số,0
286,tự_động,0
286,7,0
286,cấp,0
146,Về,0
146,vận_hành,0
146,",",0
146,Fadil,1
146,với,0
146,động_cơ,0
146,vượt,0
146,tầm,0
146,phân,0
146,khúc,0
146,chiếm,0
146,ưu_thế,0
146,hoàn_toàn,0
146,so,0
146,với,0
146,động_cơ,0
146,1.2,0
146,truyền_thống,0
146,của,0
146,i10,3
146,Động_cơ,0
146,1.4,0
146,L,0
146,kết_hợp,0
146,với,0
146,hộp_số,0
146,vô,0
146,cấp,0
146,CVT,0
146,mang,0
146,đến,0
146,cho,0
146,Fadil,1
146,khả_năng,0
146,vận_hành,0
146,êm_ái,0
146,",",0
146,nhàn_nhã,0
146,và,0
146,linh_hoạt,0
146,hơn,0
146,đối_thủ,3
146,Hàn_Quốc,4
285,Với,0
285,kiểu,0
285,định_giá,0
285,lưng_chừng,0
285,giữa,0
285,2,0
285,phân,0
285,khúc,0
285,A,0
285,và,0
285,B,0
285,",",0
285,Suzuki,1
285,Swift,2
285,sở_hữu,0
285,nền_tảng,0
285,động_cơ,0
285,thấp,0
285,nhất,0
285,trong,0
285,số,0
285,các,3
285,mẫu,4
285,xe,4
285,ở,4
285,phân,4
285,khúc,4
285,hạng,4
285,B,4
570,Mazda,1
570,CX,2
570,-,2
570,5,2
570,bản,2
570,cao_cấp,2
570,nhất,2
570,trang_bị_động_cơ,0
570,2.5,0
570,L,0
570,cho,0
570,công_suất,0
570,mạnh,0
570,hơn,0
288,Việc,0
288,được,0
288,trang_bị,0
288,loại,0
288,động_cơ,0
288,có,0
288,dung_tích,0
288,1.4,0
288,L,0
288,trên,0
288,Soluto,1
288,giúp,0
288,cho,0
288,xe,0
288,có,0
288,công_suất,0
288,và,0
288,mô,0
288,-,0
288,men,0
288,xoắn,0
288,vượt_trội,0
288,hơn,0
288,hẳn,0
288,so,0
288,với,0
288,Attrage,3
269,Đều,0
269,trang_bị_động_cơ,0
269,dung_tích,0
269,2.0,0
269,L,0
269,nhưng,0
269,sức_mạnh,0
269,mã_lực,0
269,mà,0
269,Hyundai,1
269,Tucson,2
269,đạt,0
269,được,0
269,lớn,0
269,hơn,0
269,đáng_kể,0
269,so,0
269,với,0
269,Nissan,3
269,X,4
269,-,4
269,Trail,4
137,Cùng,0
137,sử_dụng,0
137,động_cơ,0
137,xăng,0
137,với,0
137,công_nghệ,0
137,tăng,0
137,áp,0
137,",",0
137,tuy_nhiên,0
137,với,0
137,dung_tích,0
137,lớn,0
137,hơn,0
137,nên,0
137,động_cơ,0
137,trên,0
137,Hyundai,1
137,Kona,2
137,cho,0
137,sức_mạnh,0
137,vượt_trội,0
137,hơn,0
137,50,0
137,mã_lực,0
137,và,0
137,95,0
137,Nm,0
241,Về,0
241,mặt,0
241,trang_bị_động_cơ,0
241,thì,0
241,Honda,1
241,Accord,2
241,vượt_trội,0
241,hơn,0
241,khi,0
241,được,0
241,trang_bị_động_cơ,0
241,tăng,0
241,áp,0
241,1.5,0
241,L,0
241,",",0
241,có,0
241,dung_tích,0
241,nhỏ,0
241,hơn,0
241,",",0
241,đỡ,0
241,hao,0
241,xăng,0
241,hơn,0
241,nhưng,0
241,lại,0
241,mạnh_mẽ,0
241,hơn,0
241,3,0
241,mã_lực,0
241,và,0
241,10,0
241,Nm,0
241,so,0
241,với,0
241,Mazda6,3
241,2.5,4
241,L_Premium,4
224,Như_vậy,0
224,Honda,1
224,Brio,2
224,có,0
224,động_cơ,0
224,mạnh_mẽ,0
224,hơn,0
224,i10,3
322,Trang_bị_động_cơ,0
322,nhỏ,0
322,hơn,0
322,nhưng,0
322,Vinfast,1
322,LUX,2
322,SA2,2
322,.,2
322,0,2
322,cho,0
322,công_suất,0
322,mạnh,0
322,hơn,0
322,Fortuner,3
322,2.8,4
322,V,4
322,4x4,4
322,tới,0
322,54,0
322,mã_lực,0
322,và,0
322,10Nm,0
287,Về,0
287,mặt,0
287,vận_hành,0
287,",",0
287,Mercedes,1
287,GLS,2
287,2020,2
287,sở_hữu,0
287,khối,0
287,động_cơ,0
287,có,0
287,sức_mạnh,0
287,nhỉnh,0
287,hơn,0
287,đối_thủ,3
287,BMW,4
287,X7,4
3,Đều,0
3,trang_bị_động_cơ,0
3,2.0,0
3,L,0
3,Turbo,0
3,nhưng,0
3,sức_mạnh,0
3,mà,0
3,mẫu,1
3,SUV,2
3,Việt_đạt,0
3,được,0
3,là,0
3,ấn_tượng,0
3,hơn,0
3,với,0
3,228,0
3,mã_lực,0
3,",",0
3,mạnh,0
3,hơn,0
3,15,0
3,mã_lực,0
3,so,0
3,với,0
3,mẫu,3
3,SUV,4
3,đến,4
3,từ,4
3,Mỹ,4
252,Về,0
252,phần,0
252,trang_bị_động_cơ,0
252,",",0
252,Honda,1
252,Civic,2
252,RS,2
252,được,0
252,đánh_giá,0
252,cao,0
252,hơn,0
252,Mazda3,3
252,khi,0
252,trang_bị_động_cơ,0
252,tăng,0
252,áp,0
252,1.5,0
252,L,0
252,Civic,1
252,RS,2
252,được,0
252,đánh_giá,0
252,cao,0
252,bởi,0
252,sức_mạnh,0
252,vận_hành,0
252,nhờ,0
252,động_cơ,0
252,tăng,0
252,áp,0
252,hiện_đại,0
252,hơn,0
252,Mazda3,3
301,Tại,0
301,Thái_Lan,0
301,Nissan,1
301,X,2
301,-,2
301,Trail,2
301,2019,2
301,có,0
301,2,0
301,phiên_bản,0
301,động_cơ,0
301,bao_gồm,0
301,:,0
301,2.5,0
301,L,0
301,cho,0
301,công_suất,0
301,171hp,0
301,và,0
301,mômen,0
301,xoắn,0
301,cực_đại,0
301,233Nm,0
301,mạnh,0
301,hơn,0
301,2,0
301,mã_lực,0
301,so,0
301,với,0
301,đời,3
301,trước,4
268,Hyundai,0
268,Tucson,0
268,2.0,0
268,L,0
268,diesel,0
268,đặc_biệt,0
268,trang_bị_động_cơ,0
268,dầu,0
268,dung_tích,0
268,2.0,0
268,L,0
268,",",0
268,áp_dụng,0
268,công_nghệ,0
268,van,0
268,biến_thiên,0
268,điều_khiển,0
268,điện_tử,0
268,e,0
268,-,4
268,VGT,0
268,và,0
268,hệ_thống,0
268,phun,0
268,nhiên_liệu,0
268,trực_tiếp,0
268,CRDi,0
268,",",0
268,cho,0
268,khả_năng,0
268,vận_hành,0
268,mạnh_mẽ,0
268,hơn,0
268,hẳn,0
268,so,0
268,với,0
268,Mazda,0
268,CX,0
268,-,4
268,5,4
268,2.0,0
268,L_Luxury,0
138,Trang_bị_động_cơ,0
138,trên,0
138,Kona,1
138,vượt_trội,0
138,hơn,0
138,với,0
138,loại,0
138,1.6,0
138,L,0
138,công_nghệ,0
138,tăng,0
138,áp,0
138,",",0
138,sản_sinh,0
138,công_suất,0
138,175,0
138,mã_lực,0
138,tại,0
138,5.500,0
138,v,0
138,/,0
138,p,0
138,và,0
138,mô,0
138,-,0
138,men,0
138,-,0
138,xoắn,0
138,256Nm,0
138,",",0
138,mang,0
138,lại,0
138,khả_năng,0
138,tiết_kiệm,0
138,nhiên_liệu,0
138,tốt,0
138,hơn,0
138,và,0
138,vận_hành,0
138,mạnh_mẽ,0
138,trên,0
138,nhiều,0
138,cung,0
138,đường,0
39,Sở_hữu,0
39,động_cơ,0
39,dung_tích,0
39,cao,0
39,hơn,0
39,hiển_nhiên,0
39,Mazda,1
39,6,2
39,có,0
39,phần,0
39,thắng_thế,0
39,về,0
39,sức_mạnh,0
39,so,0
39,với,0
39,động_cơ,0
39,trên,0
39,Camry,3
39,Tuy_nhiên,0
39,",",0
39,dù,0
39,nếu,0
39,so_sánh,0
39,với,0
39,bản,3
